0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
0,1,0,1,1,0,1,1,0,0,1,0.0,-2.391452959937828,12
0,1,0,1,1,1,0,1,0,0,1,0.0,-2.391452959937828,10
1,1,0,1,1,1,0,1,0,0,1,0.0,-2.391452959937828,7
0,0,1,1,0,1,0,0,1,0,0,0.0,-2.3582369189779318,3
1,0,1,1,0,1,0,0,0,0,1,0.0,-2.3582369189779318,2
1,0,1,1,0,0,1,0,1,0,0,0.0,-2.3582369189779318,2
0,0,1,1,0,0,1,0,0,0,1,0.0,-2.3582369189779318,4
1,0,1,1,0,1,0,0,1,0,0,0.0,-2.3582369189779318,2
0,0,1,1,0,1,0,0,0,0,1,0.0,-2.3582369189779318,2
1,0,1,1,0,0,1,0,0,0,1,0.0,-2.3582369189779318,5
0,0,1,1,0,0,1,1,0,1,1,0.0,-2.3500080851463663,2
0,0,1,1,0,1,0,1,0,1,1,0.0,-2.3500080851463663,5
1,0,1,1,0,1,0,1,0,1,1,0.0,-2.3500080851463663,3
1,0,1,1,0,0,1,1,0,1,1,0.0,-2.3500080851463663,4
0,1,0,0,1,1,0,0,0,0,1,0.0,-2.349799122843221,1
1,1,0,0,1,1,0,0,1,0,0,0.0,-2.349799122843221,10
0,1,0,0,1,0,1,0,1,0,0,0.0,-2.349799122843221,7
1,1,0,0,1,1,0,0,0,0,1,0.0,-2.349799122843221,8
0,1,0,0,1,1,0,0,1,0,0,0.0,-2.349799122843221,3
1,1,0,0,1,0,1,0,1,0,0,0.0,-2.349799122843221,9
0,1,0,0,1,0,1,0,0,0,1,0.0,-2.349799122843221,10
1,1,0,0,1,0,1,0,0,0,1,0.0,-2.349799122843221,11
0,0,1,1,0,1,0,1,1,1,0,0.0,-2.3495224863955495,1
0,0,1,1,0,0,1,1,1,1,0,0.0,-2.3495224863955495,1
1,0,1,1,0,0,1,1,1,1,0,0.0,-2.3495224863955495,4
1,0,1,1,0,1,0,1,1,1,0,0.0,-2.3495224863955495,7
0,1,0,0,1,1,0,1,0,1,1,0.0,-2.3415702890116554,14
1,1,0,0,1,0,1,1,0,1,1,0.0,-2.3415702890116554,11
0,1,0,0,1,0,1,1,0,1,1,0.0,-2.3415702890116554,11
1,1,0,0,1,1,0,1,0,1,1,0.0,-2.3415702890116554,11
1,1,0,0,1,1,0,1,1,1,0,0.0,-2.3410846902608387,10
0,1,0,0,1,0,1,1,1,1,0,0.0,-2.3410846902608387,9
1,1,0,0,1,0,1,1,1,1,0,0.0,-2.3410846902608387,9
0,1,0,0,1,1,0,1,1,1,0,0.0,-2.3410846902608387,7
0,1,1,0,0,1,0,0,1,1,0,0.0,-2.2686524914820496,2
1,1,1,0,0,0,1,0,1,1,0,0.0,-2.2686524914820496,1
1,1,1,0,0,1,0,0,1,1,0,0.0,-2.2686524914820496,2
1,1,1,0,0,1,0,1,0,0,1,0.0,-2.268652491482049,1
0,1,1,0,0,0,1,0,1,1,0,0.0,-2.2686524914820496,2
0,1,1,0,0,1,0,1,0,0,1,0.0,-2.268652491482049,2
1,1,1,0,0,0,1,1,0,0,1,0.0,-2.268652491482049,1
0,1,1,0,0,0,1,1,0,0,1,0.0,-2.268652491482049,5
0,0,1,0,1,1,0,1,0,0,1,0.0,-2.2679317589320194,2
0,0,1,0,1,0,1,1,0,0,1,0.0,-2.2679317589320194,2
1,0,1,0,1,0,1,1,0,0,1,0.0,-2.2679317589320194,2
0,0,1,0,1,0,1,0,1,1,0,0.0,-2.26793175893202,3
1,0,1,0,1,1,0,1,0,0,1,0.0,-2.2679317589320194,3
1,0,1,0,1,0,1,0,1,1,0,0.0,-2.26793175893202,3
1,0,1,0,1,1,0,0,1,1,0,0.0,-2.26793175893202,3
0,1,0,1,0,1,0,0,1,1,0,0.0,-2.266013761088673,3
1,1,0,1,0,1,0,0,1,1,0,0.0,-2.266013761088673,2
0,1,0,1,0,1,0,1,0,0,1,0.0,-2.266013761088673,1
1,1,0,1,0,0,1,0,1,1,0,0.0,-2.266013761088673,2
1,1,0,1,0,0,1,1,0,0,1,0.0,-2.266013761088673,2
1,1,0,1,0,1,0,1,0,0,1,0.0,-2.266013761088673,2
0,0,0,1,1,0,1,0,1,1,0,0.0,-2.265640076005934,2
0,0,0,1,1,1,0,1,0,0,1,0.0,-2.2656400760059334,1
0,0,0,1,1,1,0,0,1,1,0,0.0,-2.265640076005934,2
1,0,0,1,1,0,1,1,0,0,1,0.0,-2.2656400760059334,2
1,0,0,1,1,1,0,0,1,1,0,0.0,-2.265640076005934,1
1,0,0,1,1,0,1,0,1,1,0,0.0,-2.265640076005934,5
0,0,0,1,1,0,1,1,0,0,1,0.0,-2.2656400760059334,2
1,0,0,1,1,1,0,1,0,0,1,0.0,-2.2656400760059334,3
1,0,1,0,0,1,0,0,0,0,1,0.0,-2.26,1
1,0,1,0,0,0,1,0,0,0,1,0.0,-2.26,1
1,0,1,0,0,1,0,0,1,0,0,0.0,-2.26,3
0,0,1,0,0,1,0,1,0,1,1,0.0,-2.2517711661684343,2
1,0,1,0,0,1,0,1,0,1,1,0.0,-2.2517711661684343,1
1,0,1,0,0,0,1,1,0,1,1,0.0,-2.2517711661684343,1
0,0,1,0,0,0,1,1,0,1,1,0.0,-2.2517711661684343,2
0,1,0,1,1,1,0,0,1,0,0,0.0,-2.2514529599378275,3
1,1,0,1,1,1,0,0,0,0,1,0.0,-2.2514529599378275,1
0,1,0,1,1,0,1,0,1,0,0,0.0,-2.2514529599378275,2
0,1,0,1,1,1,0,0,0,0,1,0.0,-2.2514529599378275,4
0,0,1,0,0,0,1,1,1,1,0,0.0,-2.2512855674176175,1
1,0,1,0,0,0,1,1,1,1,0,0.0,-2.2512855674176175,1
0,1,0,1,1,1,0,1,0,1,1,0.0,-2.243224126106263,4
1,1,0,1,1,1,0,1,0,1,1,0.0,-2.243224126106263,1
0,1,0,1,1,0,1,1,0,1,1,0.0,-2.243224126106263,3
1,1,0,1,1,0,1,1,0,1,1,0.0,-2.243224126106263,5
1,1,0,1,1,1,0,1,1,1,0,0.0,-2.242738527355446,2
0,1,0,1,1,0,1,1,1,1,0,0.0,-2.242738527355446,1
1,1,0,1,1,0,1,1,1,1,0,0.0,-2.242738527355446,5
0,0,1,1,0,1,1,1,0,0,1,0.0,-2.2179392210520072,1
0,0,1,1,0,1,1,0,1,1,0,0.0,-2.217939221052007,2
1,0,1,1,0,1,1,0,1,1,0,0.0,-2.217939221052007,1
0,0,1,1,0,0,1,0,0,1,1,0.0,-2.2100080851463666,1
1,0,1,1,0,0,1,0,0,1,1,0.0,-2.2100080851463666,5
1,0,1,1,0,0,1,1,1,0,0,0.0,-2.2095224863955494,2
1,0,1,1,0,1,0,1,1,0,0,0.0,-2.2095224863955494,1
1,1,0,0,1,1,1,0,1,1,0,0.0,-2.2095014249172964,3
1,0,1,1,0,0,0,1,0,0,1,0.0,-2.2082369189779314,2
1,0,1,1,0,0,0,0,1,1,0,0.0,-2.208236918977932,2
0,0,1,1,0,0,0,0,1,1,0,0.0,-2.208236918977932,1
1,1,0,0,1,1,0,0,0,1,1,0.0,-2.2015702890116557,3
0,1,0,0,1,1,0,0,0,1,1,0.0,-2.2015702890116557,3
0,1,0,0,1,0,1,0,0,1,1,0.0,-2.2015702890116557,2
1,1,0,0,1,0,1,0,0,1,1,0.0,-2.2015702890116557,1
1,1,0,0,1,1,0,1,1,0,0,0.0,-2.2010846902608385,1
0,1,0,0,1,0,1,1,1,0,0,0.0,-2.2010846902608385,3
0,1,0,0,1,1,0,1,1,0,0,0.0,-2.2010846902608385,1
0,1,0,0,1,0,0,0,1,1,0,0.0,-2.199799122843221,1
1,1,0,0,1,0,0,1,0,0,1,0.0,-2.199799122843221,1
1,1,0,0,1,0,0,0,1,1,0,0.0,-2.199799122843221,2
0,1,0,0,1,0,0,1,0,0,1,0.0,-2.199799122843221,1
0,0,1,1,1,1,0,1,0,0,1,0.0,-2.1318087539158848,1
0,0,1,1,1,0,1,0,1,1,0,0.0,-2.1318087539158848,1
0,1,0,0,0,0,1,0,1,1,0,0.0,-2.13,1
1,1,0,0,0,1,0,1,0,0,1,0.0,-2.13,1
1,1,0,0,0,0,1,0,1,1,0,0.0,-2.13,1
1,1,0,0,0,0,1,1,0,0,1,0.0,-2.13,1
1,1,0,0,0,1,0,0,1,1,0,0.0,-2.13,3
1,1,1,0,0,0,1,0,1,0,0,0.0,-2.1286524914820495,1
0,1,1,0,0,1,0,0,1,0,0,0.0,-2.1286524914820495,1
0,1,1,0,0,0,1,0,0,0,1,0.0,-2.1286524914820495,1
0,0,1,0,1,0,1,0,0,0,1,0.0,-2.1279317589320197,1
0,1,0,1,0,0,1,0,0,0,1,0.0,-2.126013761088673,1
1,1,0,1,0,1,0,0,1,0,0,0.0,-2.126013761088673,1
1,1,0,1,0,0,1,0,0,0,1,0.0,-2.126013761088673,1
0,1,0,1,0,0,1,0,1,0,0,0.0,-2.126013761088673,1
0,1,0,1,0,1,0,0,0,0,1,0.0,-2.126013761088673,1
0,0,0,1,1,0,1,0,1,0,0,0.0,-2.1256400760059337,1
1,0,0,1,1,1,0,0,0,0,1,0.0,-2.1256400760059337,1
0,1,1,0,0,1,0,1,0,1,1,0.0,-2.120423657650484,2
0,1,1,0,0,0,1,1,0,1,1,0.0,-2.120423657650484,2
0,1,1,0,0,1,0,1,1,1,0,0.0,-2.119938058899667,1
1,0,1,0,1,0,1,1,0,1,1,0.0,-2.119702925100454,1
0,0,1,0,0,1,1,0,1,1,0,0.0,-2.1197023020740753,1
1,0,1,0,1,1,0,1,1,1,0,0.0,-2.119217326349637,1
1,0,0,1,1,1,0,1,0,1,1,0.0,-2.1174112421743683,1
0,0,0,1,1,0,1,1,0,1,1,0.0,-2.1174112421743683,2
1,1,0,1,0,0,1,1,1,1,0,0.0,-2.1172993285062907,1
0,1,0,1,0,1,0,1,1,1,0,0.0,-2.1172993285062907,1
1,0,0,1,1,1,0,1,1,1,0,0.0,-2.116925643423551,1
1,0,1,0,0,1,0,0,0,1,1,0.0,-2.1117711661684346,2
0,0,1,0,0,0,1,1,1,0,0,0.0,-2.1112855674176174,1
0,1,0,1,1,1,1,1,0,0,1,0.0,-2.111155262011903,1
1,1,0,1,1,1,1,0,1,1,0,0.0,-2.111155262011903,1
1,0,1,0,0,0,0,1,0,0,1,0.0,-2.11,1
0,0,1,0,0,0,0,0,1,1,0,0.0,-2.11,1
1,1,0,1,1,1,0,0,0,1,1,0.0,-2.1032241261062623,1
0,1,0,1,1,0,0,1,0,0,1,0.0,-2.1014529599378275,1
1,0,1,1,0,1,1,0,0,0,1,0.0,-2.0779392210520067,1
1,1,0,0,1,1,1,0,1,0,0,0.0,-2.0695014249172963,2
0,1,0,0,1,1,1,1,0,1,1,0.0,-2.0612725910857312,3
0,0,1,1,0,0,0,1,0,1,1,0.0,-2.0600080851463662,1
1,0,1,1,0,0,0,1,1,1,0,0.0,-2.059522486395549,1
0,1,0,0,1,0,0,1,1,1,0,0.0,-2.0510846902608386,1
1,0,0,1,0,1,0,0,1,1,0,0.0,-2.04,1
0,0,0,1,0,0,1,1,0,0,1,0.0,-2.04,1
1,1,1,0,1,1,0,1,0,0,1,0.0,-2.0363833732572902,1
1,1,1,1,0,1,0,1,0,0,1,0.0,-2.032903171548654,1
0,1,1,1,0,1,0,1,0,0,1,0.0,-2.032903171548654,1
0,0,0,0,1,1,0,1,0,0,1,0.0,-2.03,1
1,0,0,0,1,0,1,0,1,1,0,0.0,-2.03,1
0,0,0,0,1,1,0,0,1,1,0,0.0,-2.03,1
0,0,1,1,1,1,0,0,0,0,1,0.0,-1.9918087539158846,1
1,1,0,0,0,1,0,1,0,1,1,0.0,-1.9817711661684345,1
0,1,1,0,0,0,1,0,0,1,1,0.0,-1.9804236576504841,1
1,1,1,0,0,0,1,0,0,1,1,0.0,-1.9804236576504841,1
1,0,1,0,1,1,0,0,0,1,1,0.0,-1.9797029251004543,1
1,1,0,1,0,0,1,1,1,0,0,0.0,-1.9772993285062908,1
0,1,0,1,0,0,0,0,1,1,0,0.0,-1.976013761088673,1
0,1,0,1,1,0,0,1,0,1,1,0.0,-1.9532241261062622,1
1,1,0,1,1,0,0,1,1,1,0,0.0,-1.9527385273554452,1
1,1,1,0,1,1,0,1,0,1,1,0.0,-1.8881545394257249,1
0,1,1,0,1,0,1,1,1,1,0,0.0,-1.8876689406749079,1
1,0,1,1,1,0,0,0,1,1,0,0.0,-1.8418087539158847,1
1,1,0,0,0,0,0,0,1,1,0,0.0,-1.8399999999999999,1
0,1,0,1,0,1,1,1,0,1,1,0.0,-1.837487229331183,1
0,1,0,1,0,1,1,1,1,1,0,0.0,-1.837001630580366,1
0,1,1,0,0,0,0,1,1,1,0,0.0,-1.8299380588996672,1
1,1,0,1,0,0,0,1,0,1,1,0.0,-1.8277849272571076,1
