0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0.0,-10.492893097434933,13
1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0.0,-10.49246372153027,2
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0,-10.49246372153027,5
0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0.0,-10.490039592022784,10
0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,-10.490039592022784,5
1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.0,-10.485723849244586,4
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0.0,-10.484114835909384,3
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0.0,-10.484114835909384,2
0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-10.4832997197371,3
0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0.0,-10.4832997197371,7
1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0.0,-10.48246372153027,3
1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0.0,-10.48246372153027,2
0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-10.4816907064019,7
0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0.0,-10.4816907064019,14
1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0.0,-10.480854708195068,5
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-10.480854708195068,9
0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,-10.480039592022784,1
0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0,-10.480039592022784,5
0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,-10.478430578687583,8
0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0.0,-10.478430578687583,24
1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0.0,-10.448460806142291,4
1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0.0,-10.448460806142291,4
0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.0,-10.446036676634806,8
0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0.0,-10.446036676634806,2
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.0,-10.445607300730142,2
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-10.445607300730142,2
1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-10.445225515834958,1
1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0.0,-10.445225515834958,4
0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-10.443183171222657,5
0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,-10.443183171222657,5
0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,-10.442801386327472,3
0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-10.442801386327472,6
1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0.0,-10.442372010422808,2
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0,-10.442372010422808,2
0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0.0,-10.439947880915323,5
0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0.0,-10.439947880915323,7
1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0.0,-10.435607300730142,1
1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0.0,-10.435607300730142,1
1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-10.43399828739494,1
1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-10.43399828739494,4
0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0.0,-10.433183171222657,2
1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0.0,-10.432372010422808,2
1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-10.432372010422808,6
0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-10.431574157887455,7
0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-10.431574157887455,6
1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0.0,-10.430762997087607,3
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0.0,-10.430762997087607,9
0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-10.429947880915323,2
0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-10.429947880915323,2
0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0.0,-10.428338867580122,6
0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0.0,-10.428338867580122,2
1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0.0,-10.423464047329862,3
1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-10.423464047329862,5
0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0.0,-10.421039917822377,5
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-10.420610541917712,1
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-10.420610541917712,3
0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.0,-10.418186412410227,3
0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-10.418186412410227,5
1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-10.415317226942419,3
1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0.0,-10.415317226942419,3
0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-10.412893097434933,1
0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-10.412893097434933,4
1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0.0,-10.412463721530269,2
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0.0,-10.412463721530269,2
1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0.0,-10.410610541917713,2
0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,-10.410039592022784,5
0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0.0,-10.410039592022784,7
1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-10.409001528582511,2
1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-10.409001528582511,4
0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0.0,-10.408186412410227,1
0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0,-10.408186412410227,2
0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-10.406577399075026,1
0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.0,-10.406577399075026,3
1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0.0,-10.40246372153027,1
1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-10.40246372153027,1
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0.0,-10.400854708195068,1
1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0.0,-10.400854708195068,1
0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-10.400039592022784,2
0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-10.400039592022784,2
0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0.0,-10.398430578687583,6
0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0.0,-10.398430578687583,5
1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0.0,-10.324276177076765,1
0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0.0,-10.32185204756928,1
1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-10.321422671664616,1
0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-10.31899854215713,1
1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-10.317634404990644,1
0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-10.315210275483158,2
1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0.0,-10.314780899578494,2
0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0.0,-10.312356770071009,1
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-10.309813658329414,1
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-10.309813658329414,3
0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.0,-10.30899854215713,1
0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-10.307389528821929,2
1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0.0,-10.304780899578494,1
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0.0,-10.303171886243293,2
0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-10.30235677007101,1
0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0.0,-10.300747756735808,1
0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0.0,-10.300747756735808,3
1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.0,-10.299279418264335,1
0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0.0,-10.29685528875685,2
0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0.0,-10.29685528875685,3
0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0.0,-10.2940017833447,1
0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-10.2940017833447,2
1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0.0,-10.287726116098105,1
0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-10.28530198659062,2
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-10.284816899516985,1
0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0.0,-10.28244848117847,2
0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-10.2823927700095,2
0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-10.27244848117847,1
0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0.0,-10.270839467843269,1
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0.0,-10.240726025341024,1
0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0.0,-10.239947880915324,3
0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0.0,-10.238301895833539,1
0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-10.236650493467746,1
0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0.0,-10.220739277027507,1
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0,-10.220309901122842,1
0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.0,-10.214132708554292,2
1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-10.213547620642927,1
1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-10.213547620642927,2
1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0.0,-10.21246372153027,1
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0.0,-10.210817736448485,1
1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0.0,-10.210817736448485,1
0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0.0,-10.210532681089644,1
0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0.0,-10.210039592022785,1
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0.0,-10.208700887787641,1
0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0.0,-10.208393606941,1
0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,-10.207885771615357,1
0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0.0,-10.207885771615357,3
0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-10.207679175677494,1
0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.0,-10.206276758280156,1
0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,-10.206276758280156,1
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.0,-10.201321592172732,1
0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0.0,-10.201321592172732,1
0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0.0,-10.201279203142143,1
1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0.0,-10.200694115230778,1
0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.0,-10.199670189806941,1
1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0.0,-10.199085101895577,2
0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0.0,-10.197679175677495,1
0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0,-10.194414719089531,1
1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-10.192946800160271,1
1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-10.192946800160271,2
0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-10.19276331672374,1
0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0.0,-10.19276331672374,1
0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0.0,-10.191561213677382,1
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-10.18990981131159,1
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-10.18990981131159,2
1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0.0,-10.186899459464707,1
0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0.0,-10.181561213677382,1
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0.0,-10.180093294748122,1
0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0.0,-10.17995220034218,1
1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0.0,-10.17848428141292,1
1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-10.17848428141292,1
1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,-10.178441892382331,1
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0.0,-10.176282444329713,1
1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-10.174045954052557,1
1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-10.172436940717356,1
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0.0,-10.171413303280191,2
1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,-10.170785826338237,1
1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0,-10.170785826338237,1
1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.0,-10.169176813003036,1
0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0,-10.16776655791131,1
1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0.0,-10.16629863898205,2
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0.0,-10.16491305249916,1
1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0.0,-10.16303851126773,3
1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-10.16303851126773,1
0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,-10.16165292478484,2
0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,-10.16165292478484,1
1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.0,-10.160726025341024,1
1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0.0,-10.160185005855581,2
0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0.0,-10.158301895833539,1
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0.0,-10.154913052499161,1
0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.0,-10.15330403916396,2
1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-10.1518361202347,2
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0.0,-10.150185005855581,2
1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-10.148407775929348,1
0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-10.145574010338775,1
0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-10.145574010338775,2
0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0.0,-10.143922607972984,3
0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0.0,-10.142720504926626,1
0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.0,-10.142720504926626,1
0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-10.141069102560834,1
0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.0,-10.141069102560834,1
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0.0,-10.140309901122842,1
0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0.0,-10.138186412410228,1
1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0.0,-10.137843503270256,1
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0.0,-10.135554270517199,1
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-10.134989997858106,1
0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-10.134952487302419,2
1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0.0,-10.133902868151406,1
1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-10.133547620642927,2
0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0.0,-10.131111491591424,1
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-10.131069102560835,3
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0.0,-10.130762997087606,1
0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0.0,-10.129947880915323,1
1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-10.129565811250853,1
1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-10.129565811250853,2
0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.0,-10.129460089225633,1
0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0.0,-10.129460089225633,4
0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0.0,-10.129358432198945,1
1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0.0,-10.128700887787641,1
