qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,n,sparsity
111,230800.0,20.0,74.82,246727.16,1611.84,15927.16,20.58,78.0,78.0,0.04851961135864258,4.025524616241455,0.40433335304260254,0.9431948661804199,0.0019996166229248047,102,1.0
111,473920.0,20.0,196.38,489681.56,11954.44,15761.56,20.58,58.0,58.0,1.1790025234222412,4.046071290969849,0.44652867317199707,678.2798416614532,0.0030014514923095703,103,0.0
111,374560.0,20.0,146.7,390492.36,4630.64,15932.36,20.58,103.0,103.0,0.6791524887084961,2.4687106609344482,0.11851167678833008,446.92278504371643,0.003000974655151367,103,0.5
111,338320.0,20.0,128.58,354078.36,2706.64,15758.36,20.58,20.0,20.0,0.07003664970397949,4.626096248626709,0.6357760429382324,2.3419992923736572,0.003000020980834961,103,1.0
111,352200.0,20.0,135.52,368128.36,3006.64,15928.36,20.58,7.0,7.0,2.082118511199951,28.480535745620728,0.657771110534668,261.43604278564453,0.0019979476928710938,104,0.0
111,359680.0,20.0,139.26,375608.36,4062.64,15928.36,20.58,40.0,40.0,0.5160527229309082,3.2645692825317383,0.2805800437927246,198.58657813072205,0.002001047134399414,104,0.5
111,266480.0,20.0,92.66,282237.96,3221.04,15757.96,20.58,1.0,1.0,0.03651595115661621,3.376012086868286,0.3241419792175293,0.8605811595916748,0.002000570297241211,104,1.0
111,379880.0,20.0,149.36,395809.96,4126.04,15929.96,20.58,14.0,14.0,1.128098964691162,3.217855453491211,0.2693638801574707,475.9874062538147,0.0010008811950683594,105,0.0
111,496760.0,20.0,207.8,512526.76,8408.24,15766.76,20.58,515.0,515.0,0.21805143356323242,2.601433753967285,0.23041582107543945,247.04998588562012,0.0010023117065429688,105,0.5
111,282600.0,20.0,100.72,298527.56,1483.44,15927.56,20.58,1.0,1.0,0.026009321212768555,3.0214805603027344,0.1608409881591797,0.6118340492248535,0.0010006427764892578,105,1.0
111,372240.0,20.0,145.54,388170.36,20008.64,15930.36,20.58,18.0,18.0,0.8001723289489746,2.6710596084594727,0.13604021072387695,193.80711150169373,0.0,106,0.0
111,436280.0,20.0,177.56,452050.76,8779.24,15770.76,20.58,16.0,16.0,0.23689937591552734,2.681652307510376,0.11776018142700195,189.95685482025146,0.0010068416595458984,106,0.5
111,196120.0,20.0,57.48,212047.56,11885.44,15927.56,20.58,50.0,50.0,0.036553382873535156,2.293473720550537,0.20760107040405273,0.5226054191589355,0.0010020732879638672,106,1.0
111,384000.0,20.0,151.42,399930.76,3434.24,15930.76,20.58,629.0,629.0,0.8633897304534912,2.526611566543579,0.1370081901550293,219.17459726333618,0.002000570297241211,107,0.0
111,353120.0,20.0,135.98,369048.36,2175.64,15928.36,20.58,83.0,83.0,0.35613322257995605,2.459744691848755,0.18379783630371094,196.62687397003174,0.0010020732879638672,107,0.5
111,230920.0,20.0,74.88,246848.36,1485.64,15928.36,20.58,157.0,157.0,0.029035091400146484,2.692119836807251,0.18667268753051758,0.5044054985046387,0.002001047134399414,107,1.0
111,386320.0,20.0,152.58,402249.56,19026.44,15929.56,20.58,908.0,908.0,0.7440316677093506,2.687828540802002,0.16481423377990723,401.703405380249,0.0020453929901123047,108,0.0
111,347720.0,20.0,133.28,363648.36,2078.64,15928.36,20.58,13.0,13.0,0.5597269535064697,2.982189655303955,0.2147049903869629,157.2016453742981,0.001962423324584961,108,0.5
111,254440.0,20.0,86.64,270200.36,2177.64,15760.36,20.58,187.0,187.0,0.023998260498046875,2.5772461891174316,0.16390681266784668,0.5800042152404785,0.00099945068359375,108,1.0
111,369200.0,20.0,144.02,385128.76,2298.24,15928.76,20.58,846.0,846.0,0.7814295291900635,2.8338959217071533,0.18039464950561523,115.4711446762085,0.0009999275207519531,109,0.0
111,362880.0,20.0,140.86,378809.56,2977.44,15929.56,20.58,406.0,406.0,0.24976372718811035,2.611079216003418,0.12351703643798828,118.10730338096619,0.0009989738464355469,109,0.5
111,275000.0,20.0,96.92,290759.96,1974.04,15759.96,20.58,45.0,45.0,0.03299665451049805,3.10970401763916,0.17400813102722168,0.5951952934265137,0.001947641372680664,109,1.0
111,362000.0,20.0,140.42,377929.96,3223.04,15929.96,20.58,89.0,89.0,0.7095115184783936,2.87575364112854,0.22618532180786133,196.79994106292725,0.00099945068359375,110,0.0
111,520000.0,20.0,219.42,535764.76,9429.24,15764.76,20.58,46.0,46.0,0.32075071334838867,2.7505574226379395,0.12951111793518066,243.276629447937,0.0010044574737548828,110,0.5
111,225720.0,20.0,72.28,241647.96,1037.04,15927.96,20.58,1.0,1.0,0.023044347763061523,2.4437384605407715,0.14742732048034668,0.43503665924072266,0.0010013580322265625,110,1.0
111,378040.0,20.0,148.44,393971.16,4130.84,15931.16,20.58,660.0,660.0,0.6866657733917236,2.469329833984375,0.18902945518493652,162.24082589149475,0.0009992122650146484,111,0.0
111,393640.0,20.0,156.24,409561.96,7991.04,15921.96,20.58,29.0,29.0,0.23436355590820312,2.577014207839966,0.12252163887023926,206.93008518218994,0.0009996891021728516,111,0.5
111,358400.0,20.0,138.62,374161.96,2529.04,15761.96,20.58,566.0,566.0,0.015002250671386719,2.644115686416626,0.12602925300598145,0.45189523696899414,0.0010001659393310547,111,1.0
111,394360.0,20.0,156.6,410291.16,14178.84,15931.16,20.58,917.0,917.0,0.6509690284729004,2.5401031970977783,0.1207733154296875,322.7962098121643,0.0010001659393310547,112,0.0
111,395960.0,20.0,157.4,411884.76,3654.24,15924.76,20.58,62.0,62.0,0.3741142749786377,3.1025145053863525,0.15509271621704102,296.69440722465515,0.0010035037994384766,112,0.5
111,292560.0,20.0,105.7,308321.16,2194.84,15761.16,20.58,1.0,1.0,0.019904136657714844,2.676478385925293,0.1920461654663086,0.5601465702056885,0.0010006427764892578,112,1.0
111,367640.0,20.0,143.24,383565.96,3317.04,15925.96,20.58,555.0,555.0,0.5219554901123047,2.3375790119171143,0.12769246101379395,162.71276187896729,0.0010118484497070312,113,0.0
111,529360.0,20.0,224.1,545127.96,9030.04,15767.96,20.58,78.0,78.0,0.27000927925109863,2.873155355453491,0.12238907814025879,166.98940992355347,0.0010464191436767578,113,0.5
111,221360.0,20.0,70.1,237286.76,997.24,15926.76,20.58,1.0,1.0,0.01574540138244629,2.3643805980682373,0.13350319862365723,0.428325891494751,0.0009937286376953125,113,1.0
111,368080.0,20.0,143.46,384011.56,4020.44,15931.56,20.58,11.0,11.0,0.5325629711151123,2.4851269721984863,0.12021088600158691,478.17870330810547,0.0010044574737548828,114,0.0
111,448960.0,20.0,183.9,464724.36,9419.64,15764.36,20.58,1.0,1.0,0.24355673789978027,2.9513847827911377,0.11489987373352051,118.07824635505676,0.0019998550415039062,114,0.5
111,209040.0,20.0,63.94,224966.36,2000.64,15926.36,20.58,1.0,1.0,0.0355222225189209,2.97200345993042,0.18701720237731934,0.7559845447540283,0.0009982585906982422,114,1.0
111,372560.0,20.0,145.7,388490.76,5841.24,15930.76,20.58,28.0,28.0,0.7084574699401855,3.0129199028015137,0.20808076858520508,75.03522372245789,0.0009996891021728516,115,0.0
111,519120.0,20.0,218.98,534883.56,9999.44,15763.56,20.58,162.0,162.0,0.2834336757659912,2.472597599029541,0.11367058753967285,136.18307781219482,0.00099945068359375,115,0.5
111,264880.0,20.0,91.86,280807.16,967.84,15927.16,20.58,31.0,31.0,0.026000499725341797,2.9748964309692383,0.19706940650939941,0.7274651527404785,0.0009987354278564453,115,1.0
111,374480.0,20.0,146.66,390409.16,3471.84,15929.16,20.58,32.0,32.0,0.6839091777801514,2.602750539779663,0.19814324378967285,326.86635971069336,0.0009989738464355469,116,0.0
111,531680.0,20.0,225.26,547451.96,11112.04,15771.96,20.58,587.0,587.0,0.2460637092590332,2.8124523162841797,0.12005615234375,267.64521765708923,0.0010046958923339844,116,0.5
111,222160.0,20.0,70.5,238086.76,1592.24,15926.76,20.58,39.0,39.0,0.015997886657714844,2.467621088027954,0.1330413818359375,0.48099589347839355,0.0010001659393310547,116,1.0
111,388000.0,20.0,153.42,403931.16,2398.84,15931.16,20.58,40.0,40.0,0.6115505695343018,2.4704127311706543,0.11854314804077148,199.1750829219818,0.0010237693786621094,117,0.0
111,520080.0,20.0,219.46,535849.96,10517.04,15769.96,20.58,45.0,45.0,0.3324577808380127,2.8580527305603027,0.11677956581115723,264.851975440979,0.00099945068359375,117,0.5
111,297440.0,20.0,108.14,313365.56,1698.44,15925.56,20.58,56.0,56.0,0.026000261306762695,2.9764299392700195,0.12851214408874512,0.4066951274871826,0.0010554790496826172,117,1.0
111,462680.0,20.0,190.76,478441.96,11916.04,15761.96,20.58,750.0,750.0,0.4300825595855713,2.7276344299316406,0.10182809829711914,279.9454097747803,0.0010035037994384766,118,0.0
111,392320.0,20.0,155.58,408249.56,3816.44,15929.56,20.58,63.0,63.0,0.29650259017944336,2.4134600162506104,0.14703154563903809,196.40267825126648,0.0010008811950683594,118,0.5
111,418920.0,20.0,168.88,434685.56,5252.44,15765.56,20.58,1.0,1.0,0.0145111083984375,2.968971014022827,0.12175488471984863,0.8630635738372803,0.0009696483612060547,118,1.0
111,377120.0,20.0,147.98,393048.76,3928.24,15928.76,20.58,95.0,95.0,0.48972535133361816,2.794374465942383,0.12153768539428711,432.1141269207001,0.001001596450805664,119,0.0
111,456840.0,20.0,187.84,472609.96,10308.04,15769.96,20.58,8.0,8.0,0.2666034698486328,2.516400098800659,0.12404942512512207,187.58739352226257,0.00099945068359375,119,0.5
111,231320.0,20.0,75.08,247244.36,1437.64,15924.36,20.58,1.0,1.0,0.01701498031616211,2.7556099891662598,0.1331338882446289,1.6265249252319336,0.0010020732879638672,119,1.0
111,515920.0,20.0,217.38,531687.56,9056.44,15767.56,20.58,6.0,6.0,0.6858530044555664,2.4628725051879883,0.1595168113708496,291.9743130207062,0.0009996891021728516,120,0.0
111,392520.0,20.0,155.68,408451.56,3543.44,15931.56,20.58,55.0,55.0,0.2825772762298584,2.8505373001098633,0.13051867485046387,272.4008786678314,0.001001596450805664,120,0.5
111,227600.0,20.0,73.22,243364.76,2620.24,15764.76,20.58,1.0,1.0,0.01700139045715332,2.9051527976989746,0.12682461738586426,0.8245494365692139,0.0,120,1.0
111,459960.0,20.0,189.4,475729.16,12186.84,15769.16,20.58,315.0,315.0,0.5641653537750244,2.873900890350342,0.13052582740783691,403.7844581604004,0.0009987354278564453,121,0.0
111,397280.0,20.0,158.06,413202.36,2509.64,15922.36,20.58,76.0,76.0,0.2542765140533447,2.7964227199554443,0.11605262756347656,178.0020990371704,0.0010449886322021484,121,0.5
111,397240.0,20.0,158.04,413003.96,4314.04,15763.96,20.58,21.0,21.0,0.0160982608795166,2.901998519897461,0.13139986991882324,0.5626013278961182,0.0010004043579101562,121,1.0
111,367320.0,20.0,143.08,383246.76,3260.24,15926.76,20.58,6.0,6.0,0.5040140151977539,2.9383628368377686,0.1635134220123291,324.57777547836304,0.0010013580322265625,122,0.0
111,387040.0,20.0,152.94,402967.16,4712.84,15927.16,20.58,115.0,115.0,0.24973011016845703,2.6529524326324463,0.1435081958770752,240.08682489395142,0.0010001659393310547,122,0.5
111,301960.0,20.0,110.4,317722.76,3532.24,15762.76,20.58,1.0,1.0,0.03851890563964844,2.8021373748779297,0.11351203918457031,0.6123015880584717,0.0009996891021728516,122,1.0
111,405320.0,20.0,162.08,421245.56,4777.44,15925.56,20.58,577.0,577.0,0.5524461269378662,2.962740421295166,0.12155032157897949,388.7482190132141,0.0009996891021728516,123,0.0
111,533640.0,20.0,226.24,549407.16,9375.84,15767.16,20.58,11.0,11.0,0.2561018466949463,2.8122408390045166,0.13701915740966797,263.6879332065582,0.00099945068359375,123,0.5
111,227040.0,20.0,72.94,242964.76,1187.24,15924.76,20.58,14.0,14.0,0.015997648239135742,3.012380361557007,0.16203951835632324,0.6613085269927979,0.0010058879852294922,123,1.0
111,467240.0,20.0,193.04,483008.36,11592.64,15768.36,20.58,185.0,185.0,0.656682014465332,2.7596778869628906,0.12152552604675293,284.4053933620453,0.0009639263153076172,124,0.0
111,388240.0,20.0,153.54,404165.96,11309.04,15925.96,20.58,360.0,360.0,0.2864518165588379,3.053187608718872,0.13363051414489746,336.4231855869293,0.0009996891021728516,124,0.5
111,283760.0,20.0,101.3,299685.16,1460.84,15925.16,20.58,121.0,121.0,0.034000396728515625,2.977762222290039,0.24318408966064453,1.1767010688781738,0.0020012855529785156,124,1.0
111,379640.0,20.0,149.24,395567.16,3465.84,15927.16,20.58,1.0,1.0,0.8879432678222656,2.559891939163208,0.13971447944641113,571.222517490387,0.0010008811950683594,125,0.0
111,370600.0,20.0,144.72,386527.56,3305.44,15927.56,20.58,645.0,645.0,0.33855104446411133,2.5613200664520264,0.13653969764709473,236.89227867126465,0.0009996891021728516,125,0.5
111,329360.0,20.0,124.1,345125.16,2648.84,15765.16,20.58,1.0,1.0,0.02200484275817871,3.056011438369751,0.1395244598388672,0.6750915050506592,0.0010018348693847656,125,1.0
111,379160.0,20.0,149.0,395083.16,4168.84,15923.16,20.58,57.0,57.0,0.5524296760559082,2.921393871307373,0.12598419189453125,207.3984730243683,0.0010061264038085938,126,0.0
111,461680.0,20.0,190.26,477449.96,9894.04,15769.96,20.58,661.0,661.0,0.28354525566101074,2.7629199028015137,0.1430513858795166,157.37832307815552,0.001007080078125,126,0.5
111,301880.0,20.0,110.36,317806.76,1742.24,15926.76,20.58,195.0,195.0,0.03490447998046875,2.39251446723938,0.13759088516235352,1.019533395767212,0.0010004043579101562,126,1.0
111,477800.0,20.0,198.32,493567.56,11218.44,15767.56,20.58,921.0,921.0,0.6119279861450195,2.575608253479004,0.1465144157409668,293.55762672424316,0.0010020732879638672,127,0.0
111,400000.0,20.0,159.42,415927.16,4142.84,15927.16,20.58,76.0,76.0,0.31200551986694336,2.6500184535980225,0.12162041664123535,409.94175124168396,0.0010006427764892578,127,0.5
111,291520.0,20.0,105.18,307284.76,2906.24,15764.76,20.58,4.0,4.0,0.016001462936401367,2.8953206539154053,0.14751338958740234,0.7654669284820557,0.0010006427764892578,127,1.0
111,394600.0,20.0,156.72,410529.96,3488.04,15929.96,20.58,1059.0,1059.0,0.5996346473693848,3.134856939315796,0.17175936698913574,484.69839239120483,0.0,128,0.0
111,530880.0,20.0,224.86,546647.56,9860.44,15767.56,20.58,54.0,54.0,0.8936245441436768,3.4076569080352783,0.3749208450317383,763.8745357990265,0.0020220279693603516,128,0.5
111,201520.0,20.0,60.18,217445.56,2019.44,15925.56,20.58,19.0,19.0,0.046477317810058594,4.006839275360107,0.3793201446533203,1.6402974128723145,0.00962209701538086,128,1.0
111,494240.0,20.0,206.54,510005.56,10980.44,15765.56,20.58,23.0,23.0,1.6983718872070312,21.538235664367676,0.3604440689086914,797.5906100273132,0.0021185874938964844,129,0.0
111,398000.0,20.0,158.42,413934.36,3093.64,15934.36,20.58,659.0,659.0,0.951514482498169,3.662956476211548,0.3980081081390381,598.1671457290649,0.001981496810913086,129,0.5
111,209000.0,20.0,63.92,224762.76,2617.24,15762.76,20.58,414.0,414.0,0.04679536819458008,3.728938579559326,0.3543987274169922,2.2269816398620605,0.0011134147644042969,129,1.0
111,384640.0,20.0,151.74,400566.36,3416.64,15926.36,20.58,88.0,88.0,1.7182939052581787,3.490478515625,0.421175479888916,1003.275223493576,0.0019927024841308594,130,0.0
111,402760.0,20.0,160.8,418691.16,3836.84,15931.16,20.58,1515.0,1515.0,0.9234082698822021,3.6244146823883057,0.3793978691101074,647.1107079982758,0.0,130,0.5
111,368560.0,20.0,143.7,384321.96,3310.04,15761.96,20.58,59.0,59.0,0.029224395751953125,2.965135335922241,0.13181567192077637,0.573112964630127,0.0014986991882324219,130,1.0
111,400480.0,20.0,159.66,416406.36,5162.64,15926.36,20.58,20.0,20.0,0.6507477760314941,2.9125843048095703,0.14980244636535645,902.957447052002,0.015631675720214844,131,0.0
111,381440.0,20.0,150.14,397369.96,3340.04,15929.96,20.58,363.0,363.0,1.0069715976715088,3.9345741271972656,0.37334370613098145,706.206549167633,0.0021071434020996094,131,0.5
111,284040.0,20.0,101.44,299969.96,1498.04,15929.96,20.58,26.0,26.0,0.04727315902709961,3.3270225524902344,0.3795900344848633,1.7279760837554932,0.0020952224731445312,131,1.0
111,380920.0,20.0,149.88,396844.36,2421.64,15924.36,20.58,6.0,6.0,1.8271734714508057,3.1804916858673096,0.37002086639404297,1017.3166792392731,0.0019953250885009766,132,0.0
111,387520.0,20.0,153.18,403446.36,3610.64,15926.36,20.58,45.0,45.0,0.9427735805511475,3.2716734409332275,0.3571615219116211,787.9447135925293,0.0020020008087158203,132,0.5
111,328480.0,20.0,123.66,344244.76,2992.24,15764.76,20.58,580.0,580.0,0.10776782035827637,3.2881181240081787,0.37462615966796875,1.8766038417816162,0.002015829086303711,132,1.0
111,387840.0,20.0,153.34,403772.36,2176.64,15932.36,20.58,26.0,26.0,2.039121150970459,3.43426513671875,0.3994934558868408,692.339911699295,0.0,133,0.0
111,541120.0,20.0,229.98,556888.36,13518.64,15768.36,20.58,16.0,16.0,0.2971961498260498,2.317335367202759,0.13748407363891602,233.7295069694519,0.0,133,0.5
111,258360.0,20.0,88.6,274289.56,2291.44,15929.56,20.58,800.0,800.0,0.020132780075073242,2.2605862617492676,0.11656641960144043,0.745394229888916,0.0,133,1.0
111,483600.0,20.0,201.22,499372.36,10952.64,15772.36,20.58,429.0,429.0,0.5376801490783691,2.401073694229126,0.11501097679138184,584.255882024765,0.3501291275024414,134,0.0
111,379040.0,20.0,148.94,394968.76,4247.24,15928.76,20.58,160.0,160.0,0.45578479766845703,2.7540383338928223,0.1624913215637207,209.14812111854553,0.017920255661010742,134,0.5
111,387640.0,20.0,153.24,403401.96,3135.04,15761.96,20.58,739.0,739.0,0.029118061065673828,2.565768003463745,0.1417994499206543,0.7223765850067139,0.0009098052978515625,134,1.0
111,405000.0,20.0,161.92,420931.16,4178.84,15931.16,20.58,690.0,690.0,0.6363716125488281,2.5280730724334717,0.1677401065826416,542.6970970630646,0.045556068420410156,135,0.0
111,542000.0,20.0,230.42,557763.56,12232.44,15763.56,20.58,314.0,314.0,0.48795366287231445,3.9352777004241943,0.1543428897857666,432.33935260772705,0.03785443305969238,135,0.5
111,183920.0,20.0,51.38,199844.76,1557.24,15924.76,20.58,12.0,12.0,0.05070161819458008,3.729076862335205,0.15386343002319336,0.7208800315856934,0.0,135,1.0
111,484520.0,20.0,201.68,500281.16,12157.84,15761.16,20.58,392.0,392.0,0.7671201229095459,2.5272510051727295,0.15425753593444824,671.2018988132477,0.1277627944946289,136,0.0
111,399560.0,20.0,159.2,415486.36,2551.64,15926.36,20.58,32.0,32.0,0.5654630661010742,3.2671749591827393,0.1665334701538086,205.0666308403015,0.0,136,0.5
111,333600.0,20.0,126.22,349360.36,2926.64,15760.36,20.58,173.0,173.0,0.03380894660949707,2.93328595161438,0.1874833106994629,1.7453961372375488,0.0014429092407226562,136,1.0
111,383160.0,20.0,151.0,399085.96,3395.04,15925.96,20.58,977.0,977.0,0.7782847881317139,2.9833102226257324,0.1832258701324463,845.5377073287964,0.05327129364013672,137,0.0
111,537800.0,20.0,228.32,553563.16,11017.84,15763.16,20.58,20.0,20.0,0.56369948387146,3.1079699993133545,0.16840028762817383,551.9628388881683,0.12698864936828613,137,0.5
111,299800.0,20.0,109.32,315725.16,1204.84,15925.16,20.58,1.0,1.0,0.11593174934387207,3.497204542160034,0.4080507755279541,2.1203298568725586,0.003998756408691406,137,1.0
111,407280.0,20.0,163.06,423209.96,4181.04,15929.96,20.58,16.0,16.0,1.9674568176269531,3.23000168800354,0.3634524345397949,1010.1206331253052,0.2717282772064209,138,0.0
111,411640.0,20.0,165.24,427569.56,2846.44,15929.56,20.58,1176.0,1176.0,1.0922460556030273,3.9917263984680176,0.3982114791870117,605.864485502243,0.1281883716583252,138,0.5
111,279480.0,20.0,99.16,295240.36,2917.64,15760.36,20.58,91.0,91.0,0.19823145866394043,4.738455772399902,0.7948977947235107,2.798037052154541,0.003278493881225586,138,1.0
111,393720.0,20.0,156.28,409647.16,4066.84,15927.16,20.58,45.0,45.0,1.9168908596038818,3.3730628490448,0.33065152168273926,551.6899070739746,0.0,139,0.0
111,486320.0,20.0,202.58,502091.16,12446.84,15771.16,20.58,40.0,40.0,0.34992527961730957,2.7722365856170654,0.14418506622314453,290.3663411140442,0.1615149974822998,139,0.5
111,236120.0,20.0,77.48,252047.96,1698.04,15927.96,20.58,12.0,12.0,0.1740262508392334,4.03043270111084,0.2178359031677246,1.39332914352417,0.006311893463134766,139,1.0
111,485400.0,20.0,202.12,501161.96,11402.04,15761.96,20.58,1.0,1.0,1.1587738990783691,3.6133432388305664,0.3258168697357178,525.3532166481018,0.06023383140563965,140,0.0
111,406120.0,20.0,162.48,422051.16,4078.84,15931.16,20.58,176.0,176.0,0.4117429256439209,3.2576067447662354,0.16451787948608398,437.81897616386414,0.029512882232666016,140,0.5
111,223000.0,20.0,70.92,238759.96,2377.04,15759.96,20.58,73.0,73.0,0.07123899459838867,3.05968976020813,0.25500011444091797,1.2859885692596436,0.008788824081420898,140,1.0
111,408880.0,20.0,163.86,424807.96,2919.04,15927.96,20.58,50.0,50.0,1.0641191005706787,2.896085500717163,0.2705860137939453,671.9100189208984,0.377685546875,141,0.0
111,402080.0,20.0,160.46,418007.96,4316.04,15927.96,20.58,101.0,101.0,0.5717463493347168,2.9323205947875977,0.19784808158874512,445.5794041156769,0.2255265712738037,141,0.5
111,335160.0,20.0,127.0,350921.96,2602.04,15761.96,20.58,616.0,616.0,0.12751221656799316,2.839066743850708,0.2037503719329834,1.9991958141326904,0.0019998550415039062,141,1.0
111,385720.0,20.0,152.28,401643.96,4530.04,15923.96,20.58,776.0,776.0,0.7453811168670654,2.5842010974884033,0.182220458984375,413.8562533855438,0.16590356826782227,142,0.0
111,487720.0,20.0,203.28,503481.16,11777.84,15761.16,20.58,27.0,27.0,0.579270601272583,2.6532163619995117,0.17554283142089844,425.64378786087036,0.03973984718322754,142,0.5
111,261440.0,20.0,90.14,277363.96,2324.04,15923.96,20.58,1.0,1.0,0.2333691120147705,3.073892116546631,0.18506836891174316,1.0559017658233643,0.00098419189453125,142,1.0
111,413920.0,20.0,166.38,429847.56,4997.44,15927.56,20.58,782.0,782.0,0.7651591300964355,2.7101500034332275,0.18919634819030762,298.7491805553436,0.00018262863159179688,143,0.0
111,495880.0,20.0,207.36,511649.56,12406.44,15769.56,20.58,96.0,96.0,0.4393017292022705,2.648678779602051,0.1871955394744873,401.22914958000183,0.02281475067138672,143,0.5
111,223200.0,20.0,71.02,239124.36,2371.64,15924.36,20.58,1.0,1.0,0.2808051109313965,4.013147354125977,0.19114351272583008,1.008500576019287,0.0,143,1.0
111,410480.0,20.0,164.66,426405.56,5357.44,15925.56,20.58,2253.0,2253.0,0.8326449394226074,2.577857255935669,0.1886296272277832,908.7412576675415,0.0316309928894043,144,0.0
111,410920.0,20.0,164.88,426847.96,2722.04,15927.96,20.58,131.0,131.0,0.6747853755950928,2.6260194778442383,0.045624732971191406,266.9000368118286,0.010701894760131836,145,0.0
111,522040.0,20.0,220.44,537801.56,10693.44,15761.56,20.58,35.0,35.0,0.607290506362915,2.454566478729248,0.07862329483032227,119.35035419464111,0.000989675521850586,145,0.5
111,309800.0,20.0,114.32,325725.56,1611.44,15925.56,20.58,1.0,1.0,0.0156707763671875,2.0422255992889404,0.043711185455322266,0.14000773429870605,0.000978231430053711,145,1.0
111,538280.0,20.0,228.56,554043.96,12391.04,15763.96,20.58,77.0,77.0,0.5730631351470947,2.1717896461486816,0.0447235107421875,175.45694279670715,0.0010101795196533203,146,0.0
111,409800.0,20.0,164.32,425731.56,4302.44,15931.56,20.58,758.0,758.0,0.29277563095092773,2.199597120285034,0.04615616798400879,126.24688625335693,0.0010018348693847656,146,0.5
111,341800.0,20.0,130.32,357561.56,2959.44,15761.56,20.58,55.0,55.0,0.015574932098388672,2.409113883972168,0.04311871528625488,0.18271183967590332,0.001001119613647461,146,1.0
111,506400.0,20.0,212.62,522163.56,12676.44,15763.56,20.58,42.0,42.0,0.5518548488616943,2.0131988525390625,0.04814887046813965,244.90592885017395,0.0021049976348876953,147,0.0
111,402040.0,20.0,160.44,417971.16,17454.84,15931.16,20.58,889.0,889.0,0.36081910133361816,2.4378039836883545,0.05027604103088379,113.91923904418945,0.0009984970092773438,147,0.5
111,357160.0,20.0,138.0,372922.76,2644.24,15762.76,20.58,214.0,214.0,0.018512964248657227,2.039539337158203,0.04496049880981445,0.2136058807373047,0.0009796619415283203,147,1.0
111,411120.0,20.0,164.98,427047.96,2906.04,15927.96,20.58,1.0,1.0,0.6254570484161377,1.9038197994232178,0.0456998348236084,277.34972524642944,0.0015232563018798828,148,0.0
111,540200.0,20.0,229.52,555962.76,12096.24,15762.76,20.58,81.0,81.0,0.7885634899139404,2.124542236328125,0.06668925285339355,169.41556096076965,0.002515077590942383,148,0.5
111,197680.0,20.0,58.26,213606.76,1253.24,15926.76,20.58,1.0,1.0,0.027599334716796875,2.2498509883880615,0.06764459609985352,0.3683767318725586,0.0010180473327636719,148,1.0
111,395120.0,20.0,156.98,411053.16,25117.84,15933.16,20.58,19.0,19.0,1.0073189735412598,2.766730308532715,0.07370138168334961,306.9972949028015,0.0010008811950683594,149,0.0
111,504640.0,20.0,211.74,520406.76,13495.24,15766.76,20.58,319.0,319.0,0.36090564727783203,2.0741138458251953,0.049521684646606445,166.76673769950867,0.0010004043579101562,149,0.5
111,239320.0,20.0,79.08,255243.56,1690.44,15923.56,20.58,332.0,332.0,0.022804737091064453,2.2293713092803955,0.04768228530883789,0.23340415954589844,0.0009143352508544922,149,1.0
111,398080.0,20.0,158.46,414010.36,3862.64,15930.36,20.58,6.0,6.0,0.703035831451416,2.732802152633667,0.047271728515625,102.35304045677185,0.0019519329071044922,150,0.0
111,541600.0,20.0,230.22,557364.76,12122.24,15764.76,20.58,909.0,909.0,0.509528636932373,2.121339797973633,0.05868339538574219,133.70683646202087,0.001977205276489258,150,0.5
111,235200.0,20.0,77.02,251126.76,2154.24,15926.76,20.58,1.0,1.0,0.06489348411560059,2.308915138244629,0.08930802345275879,0.3825252056121826,0.002668142318725586,150,1.0
111,510480.0,20.0,214.66,526249.56,12521.44,15769.56,20.58,112.0,112.0,1.2578277587890625,2.1702077388763428,0.09313750267028809,163.75277280807495,0.0020008087158203125,151,0.0
111,404840.0,20.0,161.84,420769.96,4025.04,15929.96,20.58,121.0,121.0,0.6526541709899902,3.7104249000549316,0.0987699031829834,240.98985290527344,0.0020101070404052734,151,0.5
111,306440.0,20.0,112.64,322202.36,2610.64,15762.36,20.58,16.0,16.0,0.045204877853393555,2.362598180770874,0.09140944480895996,0.556504487991333,0.0009999275207519531,151,1.0
111,409160.0,20.0,164.0,425090.76,6323.24,15930.76,20.58,585.0,585.0,1.819972038269043,2.4002888202667236,0.0899057388305664,309.0286557674408,0.00200653076171875,152,0.0
111,507720.0,20.0,213.28,523491.56,14444.44,15771.56,20.58,164.0,164.0,1.0055651664733887,2.258435010910034,0.1033639907836914,243.14849519729614,0.0019981861114501953,152,0.5
111,285920.0,20.0,102.38,301845.96,1530.04,15925.96,20.58,693.0,693.0,0.062346458435058594,2.207657814025879,0.10000491142272949,0.49727439880371094,0.0019571781158447266,152,1.0
111,521520.0,20.0,220.18,537281.56,21438.44,15761.56,20.58,119.0,119.0,1.808875322341919,4.123900651931763,0.09397387504577637,244.48611998558044,0.0020062923431396484,153,0.0
