0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
0,1,0,0,1,0,0,1,0,0,1,0.0,-1.6251294653468256,5
0,1,0,0,1,1,0,1,0,0,1,0.0,-1.6251294653468256,4
0,1,1,0,1,1,0,1,0,0,1,0.0,-1.6251294653468256,8
1,1,1,1,1,0,1,0,0,0,0,0.0,-1.6233663843247574,6
1,1,0,1,1,0,1,0,0,0,0,0.0,-1.6233663843247574,3
1,1,0,1,1,1,1,0,0,0,0,0.0,-1.6233663843247574,3
0,1,0,1,1,0,1,0,0,0,1,0.0,-1.6233663843247574,6
0,1,0,1,1,1,1,0,0,0,1,0.0,-1.6233663843247574,6
0,1,1,1,1,0,1,0,0,0,1,0.0,-1.6233663843247574,4
1,1,1,1,1,1,1,0,0,0,0,0.0,-1.6233663843247574,5
0,1,1,1,1,1,1,0,0,0,1,0.0,-1.6233663843247574,14
0,0,1,0,0,1,1,0,1,1,1,0.0,-1.517367059725528,1
1,1,1,0,1,0,1,0,0,0,0,0.0,-1.5151294653468257,2
1,1,1,1,1,1,0,1,0,0,0,0.0,-1.5130612242788453,2
0,1,1,1,1,1,0,1,0,0,1,0.0,-1.5130612242788453,1
1,0,0,1,1,0,0,0,1,1,0,0.0,-1.5052266900734002,1
0,0,1,1,1,0,0,0,1,1,1,0.0,-1.5052266900734002,1
0,0,1,1,1,1,0,0,1,1,1,0.0,-1.5052266900734002,1
1,0,1,1,1,1,0,0,1,1,0,0.0,-1.5052266900734002,1
1,0,0,1,1,1,0,0,1,1,0,0.0,-1.5052266900734002,1
0,1,0,1,0,0,0,0,0,0,1,0.0,-1.5,3
1,1,0,1,0,0,0,0,0,0,0,0.0,-1.5,1
1,1,0,1,0,1,0,0,0,0,0,0.0,-1.5,3
0,1,1,1,0,1,0,0,0,0,1,0.0,-1.5,6
0,1,1,1,0,0,0,0,0,0,1,0.0,-1.5,2
1,1,1,1,0,0,0,0,0,0,0,0.0,-1.5,2
0,1,0,1,0,1,0,0,0,0,1,0.0,-1.5,1
0,1,1,0,0,0,1,1,0,0,1,0.0,-1.4956400760059336,1
1,1,0,0,0,1,1,1,0,0,0,0.0,-1.4956400760059336,1
0,1,0,0,0,1,1,1,0,0,1,0.0,-1.4956400760059336,2
1,1,1,0,0,0,1,1,0,0,0,0.0,-1.4956400760059336,2
0,1,1,0,0,1,1,1,0,0,1,0.0,-1.4956400760059336,1
0,0,0,1,1,1,0,0,0,1,1,0.0,-1.4665740629302546,1
0,0,1,1,1,1,0,0,0,1,1,0.0,-1.4665740629302546,1
0,1,1,1,0,0,0,0,1,0,1,0.0,-1.4638622631545335,1
1,1,1,1,0,0,0,0,0,1,0,0.0,-1.46223361544076,1
0,1,1,1,0,0,0,0,0,1,1,0.0,-1.46223361544076,1
0,1,1,1,0,1,0,0,0,1,1,0.0,-1.46223361544076,1
0,0,1,0,1,1,1,1,0,1,1,0.0,-1.4622141389361882,1
0,0,1,0,1,0,1,1,0,1,1,0.0,-1.4622141389361882,1
1,0,1,0,1,1,1,1,0,1,0,0.0,-1.4622141389361882,1
0,0,0,0,1,1,1,1,0,1,1,0.0,-1.4622141389361882,1
0,0,0,1,1,0,0,0,1,0,1,0.0,-1.4612855674176177,1
0,0,1,1,1,1,0,0,1,0,1,0.0,-1.4612855674176177,2
1,1,1,0,0,0,1,1,0,1,0,0.0,-1.4578736914466937,2
1,0,0,0,1,1,1,1,1,0,0,0.0,-1.4569256434235514,1
0,0,1,0,1,1,0,1,1,1,1,0.0,-1.4352266900734,1
0,1,1,1,0,0,1,0,0,0,1,0.0,-1.4282369189779318,1
1,1,0,1,0,1,1,0,0,0,0,0.0,-1.4282369189779318,1
1,1,1,0,0,1,0,1,1,0,0,0.0,-1.3938622631545334,1
0,1,1,0,0,1,0,1,1,0,1,0.0,-1.3938622631545334,1
0,1,0,1,0,1,1,0,1,0,1,0.0,-1.3920991821324653,1
1,0,1,1,1,1,0,1,1,1,0,0.0,-1.3231584490054198,1
1,1,0,1,0,0,0,1,0,0,0,0.0,-1.3179317589320196,1
0,1,0,1,0,0,0,1,1,0,1,0.0,-1.2817940220865531,1
