0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,0,1,1,1,0,1,1,0,0,0.0,-4.055127394243707,3
1,0,1,1,1,0,1,1,1,0,0.0,-4.0538205799505675,3
1,0,0,0,0,1,0,1,1,1,0.0,-4.053078326564126,2
1,1,1,0,1,0,1,0,1,0,0.0,-4.05163090845703,1
0,1,0,1,0,1,0,0,0,1,0.0,-4.045551076045468,2
0,1,1,0,1,0,1,0,0,0,0.0,-4.045127394243707,5
0,0,0,1,0,1,0,1,0,1,0.0,-4.0447182966189565,3
1,0,0,1,0,1,0,1,1,1,0.0,-4.043411482325817,1
1,1,0,0,0,1,0,0,1,1,0.0,-4.04122181083228,2
0,1,0,0,0,1,0,0,0,1,0.0,-4.034718296618957,4
1,0,1,1,1,1,1,1,0,0,0.0,-3.9482208673289936,1
1,0,0,1,0,0,0,1,0,1,0.0,-3.9458933307950432,1
0,1,1,0,1,1,1,0,1,0,0.0,-3.9384375602171104,1
0,0,1,1,1,1,1,1,1,0,0.0,-3.866767361500596,1
1,0,1,0,1,1,1,1,1,0,0.0,-3.8506875664791185,1
0,0,0,1,0,0,0,1,0,1,0.0,-3.84,1
1,0,0,0,0,1,1,1,1,1,0.0,-3.677464595500024,1
0,0,0,1,1,1,0,1,1,1,0.0,-3.668958730321472,1
0,1,0,0,1,0,1,1,1,1,0.0,-3.644323465652624,1
0,1,1,0,0,0,1,0,0,0,0.0,-3.64,1
1,1,0,1,1,0,1,0,0,1,0.0,-3.580873700431779,1
1,0,1,0,1,1,0,1,0,0,0.0,-3.4012999571922307,1
0,0,0,1,1,0,1,1,1,0,0.0,-3.1195672192103547,1
