0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.858539253961009,1
0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.8543422876524644,3
0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-6.8540281477352165,1
1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-6.853890829182603,4
1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-6.853576689265355,8
0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.852227701504326,4
0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0.0,-6.851913561587078,9
1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-6.850653840109148,4
0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-6.8504687341376655,3
0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-6.850154594220418,3
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0.0,-6.8498815955671635,1
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-6.8495674556499155,1
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-6.848853393878257,1
1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-6.848539253961009,4
1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.847094426511596,1
1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-6.846780286594348,2
1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.0,-6.846005415330742,2
1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-6.845691275413494,2
1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0.0,-6.843890829182603,3
1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-6.843576689265355,4
1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0.0,-6.842131861815943,3
0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-6.841996181715302,2
1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0.0,-6.841817721898695,5
0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.0,-6.839881595567164,1
0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.0,-6.839567455649916,1
0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-6.838122628200503,3
0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0.0,-6.8378084882832555,2
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.834542773750068,4
0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.83422863383282,3
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-6.833016517461529,4
1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.8327023775442814,5
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-6.83166495484493,2
1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.831350814927682,2
0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.828919752912591,4
0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.828605612995343,4
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.826657359898207,1
0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-6.826343219980959,4
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-6.825131103609668,2
1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0.0,-6.82481696369242,1
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.824542773750068,7
0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-6.82422863383282,3
1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-6.823465401075821,2
1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-6.82301651746153,3
0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,-6.822783806383407,2
0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0.0,-6.8224696664661595,1
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-6.82166495484493,2
1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-6.8213508149276825,2
1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.8212575500948684,1
0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.821062563564729,2
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.82103433906073,2
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-6.8209434101776205,2
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.820748423647481,4
0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-6.820720199143482,1
1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.81990598747827,1
1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0.0,-6.819591847561022,1
0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.818919752912591,1
0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0.0,-6.818605612995343,1
0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-6.818308755031699,1
0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.8179946151144515,1
1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.81764099600381,3
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.817326856086562,3
0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-6.81716078554593,3
0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-6.816846645628682,1
0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.8131771497128675,1
1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.813102657800534,2
0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-6.8128630097956195,1
0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.811062563564728,1
0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-6.810423341179838,1
1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-6.810117025586509,4
0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0.0,-6.81010920126259,4
1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-6.809802885669261,1
1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.809755582151949,3
1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-6.809441442234701,2
0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,-6.809303596198069,1
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-6.808308755031699,3
0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0.0,-6.807994615114451,2
1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.807640996003809,2
1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-6.807326856086561,2
0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.806549787665039,3
0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-6.806235647747791,1
1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0.0,-6.805567888719902,2
1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-6.805531383865921,1
1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-6.803416797717782,3
0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0.0,-6.803347480074891,2
1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0.0,-6.803102657800534,1
0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-6.8030333401576435,3
1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0.0,-6.802231611734648,3
1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-6.8019174718174,1
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.801657830351122,5
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0.0,-6.801343690433874,1
1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0.0,-6.800117025586508,7
1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-6.79980288566926,3
1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0.0,-6.798358058219849,2
1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0.0,-6.798043918302601,2
0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0.0,-6.793347480074892,1
0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0.0,-6.793033340157644,1
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0.0,-6.791274372790983,2
0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.78183594406032,1
0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.781521804143072,2
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-6.777686211264206,2
1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.777372071346958,7
1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,-6.774911643107937,1
0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.773950530208459,2
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,-6.773560080491338,1
1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-6.7727236465685525,1
1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0.0,-6.772517997541734,3
1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-6.772409506651305,3
0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.77183594406032,2
0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-6.770076976693659,1
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0.0,-6.770039453388953,1
0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-6.769762836776411,3
1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-6.769486657495097,1
0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-6.769175698205909,2
0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,-6.768997370439349,1
0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.0,-6.767777060374568,1
1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0.0,-6.767026229256076,4
0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.0,-6.7667349774249645,3
1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-6.765984146306472,1
1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0.0,-6.765674666639477,3
0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0.0,-6.7656624742264295,2
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0.0,-6.764911643107936,1
1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-6.764632583689873,2
0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.0,-6.764620391276826,1
1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-6.7645240927994434,2
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0.0,-6.763903506859768,1
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0.0,-6.763560080491337,2
1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0.0,-6.763152675741277,2
1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-6.762409506651304,1
1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0.0,-6.762110592791673,1
0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-6.761604424271296,4
0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-6.761290284354048,1
0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0.0,-6.761111956587488,2
1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0.0,-6.7606505392846445,1
1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-6.759536121650217,4
0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.0,-6.759489838123157,2
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0.0,-6.759428455508061,1
0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0.0,-6.759175698205909,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.0,-6.758997370439349,2
1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0.0,-6.758494038700613,3
0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0.0,-6.758280486022293,1
0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.0,-6.757730870756497,1
0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.0,-6.757238403072689,1
0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.754891157044388,5
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.75457701712714,1
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0.0,-6.749536121650217,1
1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0.0,-6.748494038700613,1
0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0,-6.748386372558457,2
1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0.0,-6.747777154283557,1
0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.747005743192527,2
1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0.0,-6.746735071333953,1
0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.744891157044388,3
0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-6.74457701712714,2
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.744170939384017,2
0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-6.740670806120723,1
0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0.0,-6.740356666203475,1
1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-6.736599665449404,4
1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0.0,-6.734170939384017,1
0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0.0,-6.732785392268862,2
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.732726111934605,5
0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-6.732471252351614,1
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0.0,-6.732413779222861,1
1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-6.732249615103731,1
1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,-6.731935475186483,3
0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0,-6.730670806120723,1
0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,-6.728911838754062,1
1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0.0,-6.7245283653709995,1
1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-6.724214225453752,2
0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-6.722641582713637,1
1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-6.72224961510373,1
1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0.0,-6.722099639305612,1
0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.0,-6.721913561587078,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.0,-6.721149901885503,1
1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0.0,-6.721064429120596,1
0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0.0,-6.721035752227099,1
1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-6.720750289203348,3
1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0.0,-6.7206548118562,1
1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-6.720490647737071,2
1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0.0,-6.7203990707670105,2
1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,-6.719581336910613,2
1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0.0,-6.7189498429724575,2
1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0.0,-6.7186357030552095,1
1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.0,-6.718539253961009,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-6.715526881048026,2
0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0.0,-6.7150702306848205,1
0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-6.714756168861776,1
0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0.0,-6.714028147735217,1
1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-6.712662126715887,1
0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0.0,-6.7111966771700216,1
1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.0,-6.710653840109148,1
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-6.7106095385995195,1
1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0.0,-6.71039907076701,1
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0.0,-6.709581336910613,1
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,-6.709567455649916,1
0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.0,-6.709390934518842,1
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.0,-6.709047508150411,1
1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0.0,-6.70864010340035,2
0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0.0,-6.707789936996902,1
1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0.0,-6.70728854078375,1
1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0.0,-6.706733358363098,1
1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-6.7056912754134945,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.0,-6.705526881048026,1
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0.0,-6.704915883167135,1
1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-6.704776712864025,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0.0,-6.704618772214959,1
1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0.0,-6.703425150247426,1
0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0.0,-6.703412957834379,1
1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0.0,-6.702859804848299,1
0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.0,-6.702724124747658,2
1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0,-6.702662126715886,2
1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0.0,-6.701817721898696,2
1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0.0,-6.701310564099287,1
0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0.0,-6.70060953859952,2
0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.0,-6.699567455649916,1
0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0.0,-6.697808488283256,1
0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0.0,-6.6977899369969025,1
1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-6.697286605258166,3
1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-6.697138135457429,2
0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,-6.695270716782424,1
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.0,-6.694915883167134,2
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0.0,-6.693156915800474,1
