n,sparsity,mean,min,max,lower,upper
214,1.0,6.140433333333333,1.1836,16.0063,-2.4036912574795446,14.684557924146212
215,1.0,10.303366666666667,1.1317,16.1784,2.2565263722819626,18.35020696105137
216,1.0,6.216566666666668,1.2068,16.161,-2.395647087260561,14.828780420593898
217,1.0,6.3805000000000005,1.2024,16.6558,-2.518262766250147,15.279262766250149
218,1.0,6.3796,1.2185,16.6407,-2.506825783744553,15.266025783744553
219,1.0,6.434666666666666,1.2017,16.8354,-2.5726916121703267,15.442024945503658
220,1.0,6.617866666666667,1.2232,17.1641,-2.5162480985053444,15.75198143183868
221,1.0,10.995899999999999,1.4117,17.6924,2.4800672990834283,19.511732700916568
222,1.0,6.7226,1.2296,17.6035,-2.7006823426871804,16.14588234268718
223,1.0,167.0271,1.3073,498.4396,-119.9845444515623,454.03874445156225
224,1.0,6.900133333333334,1.2732,18.1304,-2.825570049627374,16.625836716294042
225,1.0,6.903666666666666,1.3377,18.0196,-2.7230173108685545,16.53035064420189
226,1.0,6.993266666666667,1.3496,18.2364,-2.743597498624606,16.73013083195794
227,1.0,7.8690999999999995,1.3135,20.8692,-3.3894538951501225,19.12765389515012
228,1.0,7.795433333333334,1.2986,20.6883,-3.370230476908014,18.961097143574683
229,1.0,7.576966666666666,1.3025,19.9085,-3.1030076522787366,18.25694098561207
230,1.0,7.327099999999999,1.3553,19.1287,-2.8936320148803434,17.547832014880342
231,1.0,12.424533333333335,1.35,19.1236,2.7635941629765863,22.085472503690085
232,1.0,7.291466666666667,1.346,19.1433,-2.9725407000168422,17.555474033350176
233,1.0,7.4827,1.3608,19.6903,-3.08940721332318,18.05480721332318
234,1.0,7.457833333333333,1.3646,19.5192,-2.9878038853016964,17.90347055196836
235,1.0,7.5472,1.4004,19.7687,-3.0369908660983604,18.13139086609836
236,1.0,7.578766666666667,1.4291,19.8184,-3.0211087629472733,18.178642096280605
237,1.0,13.3025,1.4157,20.6595,2.911625366938546,23.693374633061453
238,1.0,7.664266666666666,1.446,19.9778,-2.999743348957537,18.32827668229087
239,1.0,7.705633333333334,1.4291,20.222,-3.1338736952788677,18.545140361945535
240,1.0,7.894966666666666,1.4674,20.6053,-3.1127429880859223,18.902676321419253
241,1.0,7.8444,1.4907,20.5245,-3.1368972061592064,18.825697206159205
242,1.0,8.399000000000001,1.5172,22.1293,-3.491800258603286,20.289800258603286
243,1.0,8.1434,1.5138,21.3321,-3.2784036373420484,19.565203637342048
244,1.0,214.17906666666667,1.4832,639.4404,-154.10805701860866,582.466190351942
245,1.0,8.2643,1.5662,21.615,-3.297767740244387,19.826367740244386
246,1.0,8.365733333333333,1.6485,21.7943,-3.263746910569802,19.99521357723647
247,1.0,8.276333333333334,1.6165,21.5929,-3.2561517953513484,19.808818462018017
248,1.0,8.316933333333333,1.5669,21.7283,-3.2977355738432017,19.931602240509868
249,1.0,8.659533333333334,1.6336,22.6278,-3.437412665278602,20.756479331945272
250,1.0,14.977366666666667,1.6224,22.1577,3.400700085852769,26.554033247480564
251,1.0,8.554666666666668,1.5988,22.3911,-3.428095246320394,20.537428579653728
252,1.0,8.595533333333334,1.6332,22.355,-3.3208006236071697,20.511867290273837
253,1.0,8.834533333333335,1.6109,22.7767,-3.2423781105472305,20.9114447772139
254,1.0,8.836666666666666,1.6836,22.8954,-3.3391819236096314,21.01251525694296
255,1.0,15.574866666666665,1.8202,23.157,3.642143407773357,27.507589925559973
256,1.0,8.906699999999999,1.6764,23.3254,-3.5802780639672793,21.39367806396728
257,1.0,9.171466666666667,1.7157,23.5319,-3.268085654190113,21.611018987523448
258,1.0,9.0707,1.7173,23.683,-3.5840112187516944,21.725411218751695
259,1.0,10.1052,1.8142,24.1464,-2.12101729072406,22.331417290724062
260,1.0,10.3412,1.9853,24.7714,-2.207681570482684,22.890081570482685
261,1.0,10.728966666666667,1.7842,24.2187,-1.1588102097443844,22.616743543077718
262,1.0,9.582033333333333,1.7165,24.8052,-3.6040613547588656,22.768128021425532
263,1.0,10.428233333333333,1.8273,27.5022,-4.358393831214141,25.214860497880807
264,1.0,9.467466666666667,1.7816,24.6876,-3.713773398415727,22.64870673174906
265,1.0,355.35993333333334,2.1185,1061.7178,-256.3639265558026,967.0837932224692
266,1.0,9.902433333333333,2.1618,25.3749,-3.497116581620279,23.301983248286945
267,1.0,10.5513,1.9997,24.9424,-1.9853140169505092,23.087914016950506
268,1.0,10.1144,2.0335,26.0262,-3.666189952175486,23.894989952175486
269,1.0,305.6714666666667,1.9336,875.6195,-188.2745350301011,799.6174683634345
270,1.0,10.967833333333333,1.8995,29.0062,-4.653927762117249,26.589594428783915
271,1.0,10.016666666666667,1.9512,25.9315,-3.7664068230646173,23.799740156397952
272,1.0,10.016933333333334,1.9006,26.1335,-3.940543539057799,23.974410205724467
273,1.0,12.755975,2.0565,26.5166,1.572870335261321,23.939079664738678
274,1.0,11.204533333333332,1.9636,26.4927,-2.131356586103365,24.54042325277003
275,1.0,11.042666666666667,2.0817,27.0807,-2.878581650324639,24.963914983657972
276,1.0,11.759366666666667,3.0204,26.9401,-1.4376133046500037,24.956346637983337
277,1.0,11.135233333333334,2.2352,27.0347,-2.6668625329955677,24.937329199662237
278,1.0,10.7202,2.2152,27.4063,-3.73129396117924,25.17169396117924
279,1.0,11.523333333333333,2.2401,27.6216,-2.472689139617094,25.519355806283762
280,1.0,11.886466666666665,2.1944,27.8624,-2.053647795321563,25.826581128654894
281,1.0,10.984233333333334,2.1503,28.0892,-3.8317758325430624,25.80024249920973
282,1.0,12.073266666666667,2.1701,28.5013,-2.2537510663904587,26.400284399723795
283,1.0,10.924733333333334,2.1037,28.4382,-4.242510005630189,26.09197667229686
284,1.0,12.1775,2.1623,28.5295,-2.1026815338601335,26.457681533860132
285,1.0,11.2682,2.3192,29.085,-4.161654828869908,26.698054828869907
286,1.0,11.596633333333335,2.2122,30.1548,-4.4755557255140435,27.668822392180715
287,1.0,679.3514666666666,2.4972,2028.9943,-489.4752808263669,1848.1782141597
288,1.0,12.5224,2.2714,32.7826,-5.023864412689102,30.068664412689103
289,1.0,11.636899999999999,2.5486,29.7687,-4.065715393303115,27.339515393303113
290,1.0,600.3363333333334,8.5667,1762.3483,-406.0531112499866,1606.7257779166534
291,1.0,11.993,2.4794,30.5941,-4.117433923702988,28.103433923702987
292,1.0,11.795566666666666,2.2085,30.8734,-4.726391811169226,28.317525144502557
293,1.0,12.053033333333332,2.2812,31.5143,-4.800968347078751,28.907035013745414
294,1.0,14.2846,2.4531,31.0534,-0.6411156776484255,29.210315677648424
295,1.0,12.519633333333333,2.3273,32.6791,-4.939340032054828,29.978606698721492
296,1.0,12.203899999999999,2.283,31.6155,-4.608414799872149,29.016214799872145
297,1.0,12.187666666666667,2.2645,31.4035,-4.4567188907317625,28.832052224065094
298,1.0,12.229566666666665,2.3968,31.6364,-4.577741756853543,29.036875090186875
299,1.0,15.190133333333334,2.5244,32.0485,-0.011897810672827802,30.392164477339495
300,1.0,12.60603333333333,2.4337,32.9344,-4.998850503924254,30.210917170590918
301,1.0,12.904966666666667,2.4997,33.2809,-4.74244712950566,30.552380462838993
302,1.0,12.774666666666667,2.5724,32.8482,-4.610310917826597,30.159644251159932
303,1.0,14.565866666666665,2.4367,38.3576,-6.039699575087852,35.17143290842118
304,1.0,13.328899999999999,2.4492,34.77,-5.240319305883597,31.898119305883597
305,1.0,16.764933333333335,2.8066,33.567,1.1888084464003406,32.34105822026633
306,1.0,13.047199999999998,2.5625,33.7457,-4.878738563712643,30.973138563712638
307,1.0,13.098366666666665,2.6017,33.8777,-4.8973819794256475,31.09411531275898
308,1.0,13.408566666666667,2.6182,34.6931,-5.024974854791802,31.842108188125138
309,1.0,13.316766666666666,2.6906,34.4093,-4.950077774104525,31.583611107437857
310,1.0,13.461800000000002,2.6382,34.9581,-5.154694782047452,32.07829478204746
311,1.0,2.66675,2.6658,2.6677,2.6654064971157454,2.6680935028842545
312,1.0,9.7944,2.803,16.7858,-0.09293269997525577,19.681732699975257
313,1.0,1035.34205,2.4998,2068.1843,-425.3174677419429,2496.001567741943
314,1.0,2.8880999999999997,2.5871,3.1891,2.462421717725698,3.3137782822743014
315,1.0,2.7738500000000004,2.7686,2.7791,2.7664253787975417,2.781274621202459
316,1.0,2.6984,2.6302,2.7666,2.6019506350461548,2.794849364953845
317,1.0,2.72195,2.6985,2.7454,2.688786691962351,2.7551133080376493
318,1.0,2.7483000000000004,2.6979,2.7987,2.6770236364563966,2.819576363543604
319,1.0,2.7137000000000002,2.6654,2.762,2.64539348493738,2.7820065150626205
320,1.0,2.682,2.6641,2.6999,2.6566855772335214,2.7073144227664785
321,1.0,11.747700000000002,2.8833,20.6121,-0.7884547023000632,24.28385470230007
322,1.0,2.73965,2.6794,2.7999,2.654443632867021,2.824856367132979
323,1.0,2.81635,2.7996,2.8331,2.7926619228302507,2.840038077169749
324,1.0,2.75835,2.7165,2.8002,2.699165162414686,2.817534837585314
325,1.0,2.7502500000000003,2.7004,2.8001,2.679751453915702,2.8207485460842987
326,1.0,2.7975000000000003,2.7168,2.8782,2.6833729655164915,2.911627034483509
327,1.0,2.8074500000000002,2.7315,2.8834,2.7000404799377637,2.9148595200622367
328,1.0,2.8264500000000004,2.7191,2.9338,2.6746341740792485,2.978265825920752
329,1.0,2.78815,2.7594,2.8169,2.7474913600817734,2.8288086399182264
330,1.0,2.8285,2.7582,2.8988,2.7290807865651714,2.9279192134348286
331,1.0,15.3943,2.9272,27.8614,-2.236841903461615,33.02544190346161
332,1.0,3.5772500000000003,3.1514,4.0031,2.975007154463418,4.179492845536583
333,1.0,3.9739999999999998,3.3998,4.5482,3.1619585724853687,4.786041427514631
334,1.0,5.4235,3.1968,7.6502,2.2744706606638294,8.572529339336171
335,1.0,3.5855,3.3496,3.8214,3.251887020636187,3.9191129793638133
336,1.0,3.44765,3.1786,3.7167,3.0671558410435185,3.8281441589564813
337,1.0,1641.06645,7.1499,3274.983,-669.6404947958574,3951.7733947958577
338,1.0,7.6209999999999996,3.7592,11.4828,2.159590064827581,13.082409935172418
339,1.0,7.59895,3.6545,11.5434,2.0206553138974463,13.177244686102554
340,1.0,7.71005,3.9833,11.4368,2.4396296064260676,12.980470393573931
341,1.0,7.90875,3.5089,12.3086,1.6864224575927373,14.131077542407263
342,1.0,7.51995,3.4966,11.5433,1.8300738638262075,13.209826136173792
343,1.0,484.84025,11.364,958.3165,-184.75628421155415,1154.4367842115541
344,1.0,8.3311,5.0831,11.5791,3.737734349412186,12.924465650587813
345,1.0,8.43645,4.9,11.9729,3.4351544473456705,13.43774555265433
346,1.0,8.81335,4.5868,13.0399,2.836105667951996,14.790594332048004
347,1.0,8.06015,3.8335,12.2868,2.082764246595759,14.037535753404242
348,1.0,10.24435,4.0328,16.4559,1.4598917466414036,19.028808253358598
349,1.0,8.19485,4.39,11.9997,2.8139795272047294,13.575720472795272
350,1.0,8.58435,4.8865,12.2822,3.354800378378652,13.81389962162135
351,1.0,8.39955,4.3666,12.4325,2.6960974136274265,14.103002586372572
352,1.0,8.28595,4.0228,12.5491,2.2569454515691403,14.314954548430858
353,1.0,8.01665,3.7046,12.3287,1.9184904083690952,14.114809591630905
354,1.0,7.97485,3.633,12.3167,1.8345468442103767,14.115153155789624
355,1.0,8.42435,3.6196,13.2291,1.6294073861878715,15.21929261381213
356,1.0,850.54325,13.453,1687.6335,-333.28113448028466,2034.3676344802846
357,1.0,8.21535,3.6169,12.8138,1.7121596441054416,14.718540355894561
358,1.0,8.10535,3.3077,12.903,1.3204483024807194,14.890251697519279
359,1.0,8.4885,3.4,13.577,1.2922742878645064,15.684725712135494
360,1.0,8.9217,4.206,13.6374,2.2526931039171965,15.590706896082803
361,1.0,8.7078,3.8503,13.5653,1.8382576207726906,15.57734237922731
362,1.0,9.0866,4.2128,13.9604,2.1940059397060105,15.979194060293992
363,1.0,2768.93355,4.5667,5533.3004,-1140.4715406445912,6678.338640644592
364,1.0,9.0084,3.7775,14.2393,1.610790276582577,16.406009723417423
365,1.0,8.86325,3.7882,13.9383,1.6860454602784252,16.040454539721576
366,1.0,9.0072,3.7832,14.2312,1.6193483501629515,16.395051649837047
367,1.0,8.9753,3.7668,14.1838,1.6093686603797357,16.341231339620265
368,1.0,8.807599999999999,3.5997,14.0155,1.442517188517157,16.17268281148284
369,1.0,9.06985,3.733,14.4067,1.5224043496491486,16.617295650350854
370,1.0,9.0488,4.2048,13.8928,2.198349503864728,15.899250496135272
371,1.0,10.3969,6.3474,14.4464,4.670042179170152,16.123757820829848
372,1.0,14.1704,14.1704,14.1704,14.1704,14.1704
373,1.0,10.513,6.6863,14.3397,5.101228960866877,15.924771039133123
374,1.0,6.16295,6.0868,6.2391,6.0552576372252895,6.270642362774711
375,1.0,6.05185,5.4541,6.6496,5.2065038430914825,6.897196156908517
376,1.0,5.54155,5.3173,5.7658,5.224412608637834,5.8586873913621655
377,1.0,6.6807,6.1825,7.1789,5.976138803225725,7.385261196774275
378,1.0,6.46635,6.1307,6.802,5.991669217789471,6.94103078221053
379,1.0,5.41525,3.4564,7.3741,2.6450177633454626,8.185482236654538
380,1.0,7.539,6.7962,8.2818,6.488522165869265,8.589477834130735
381,1.0,5.607950000000001,3.6932,7.5227,2.900084581446117,8.315815418553884
382,1.0,6.33235,3.5321,9.1326,2.37219847196474,10.29250152803526
383,1.0,6.22735,3.7833,8.6714,2.770941342882037,9.683758657117963
384,1.0,3.66295,3.5694,3.7565,3.530650321239997,3.795249678760003
385,1.0,10.200399999999998,10.12,10.2808,10.086697229585202,10.314102770414795
386,1.0,3.7363999999999997,3.6525,3.8203,3.617747482116897,3.8550525178831023
387,1.0,7.74995,3.6834,11.8165,1.9989798379316905,13.50092016206831
388,1.0,8.07425,3.9525,12.196,2.2452152492886945,13.903284750711304
389,1.0,3.80395,3.7142,3.8937,3.6770243327770147,3.930875667222985
390,1.0,3.84465,3.7486,3.9407,3.7088147873340644,3.980485212665936
391,1.0,9.0887,3.7443,14.4331,1.5305770372532308,16.646822962746768
392,1.0,9.113,3.8434,14.3826,1.6606602117187368,16.565339788281264
393,1.0,3.9250499999999997,3.7502,4.0999,3.6777747586190643,4.1723252413809355
394,1.0,3.95815,3.8832,4.0331,3.8521546935001365,4.064145306499864
395,1.0,10.968800000000002,3.8209,18.1167,0.8601428775133542,21.07745712248665
396,1.0,10.78995,4.0995,17.4804,1.328224871620927,20.25167512837907
397,1.0,4.00835,3.8833,4.1334,3.8315025940252445,4.185197405974756
398,1.0,4.06695,3.9506,4.1833,3.9024062520178906,4.23149374798211
399,1.0,4.01415,3.8875,4.1408,3.8350398523254476,4.193260147674552
400,1.0,4.09165,3.9536,4.2297,3.8964178177143935,4.286882182285606
401,1.0,12.89865,3.984,21.8133,0.2914310661906878,25.50586893380931
402,1.0,12.9665,4.2342,21.6988,0.6171629092894246,25.315837090710573
403,1.0,4.2338000000000005,4.1005,4.3671,4.045285332135667,4.422314667864334
404,1.0,4.2163,4.0775,4.3551,4.020007157542614,4.412592842457387
405,1.0,4.1526,4.0095,4.2957,3.95022603922441,4.354973960775589
406,1.0,4.11135,4.1035,4.1192,4.100248423535371,4.122451576464629
407,1.0,16.0429,4.0376,28.0482,-0.93515808035772,33.020958080357715
408,1.0,15.48275,4.5185,26.447,-0.023041051249208522,30.988541051249207
409,1.0,5.5812,4.4638,6.6986,4.000957765404303,7.161442234595697
410,1.0,8.2338,6.1352,10.3324,5.265931418003824,11.201668581996177
411,1.0,12.18885,7.0961,17.2816,4.98661388022442,19.39108611977558
412,1.0,12.8875,8.1929,17.5821,6.248333010083266,19.526666989916734
413,1.0,12.6885,6.8144,18.5626,4.381268113264202,20.995731886735797
414,1.0,11.77405,6.7148,16.8333,4.6191900345639185,18.928909965436084
415,1.0,300.282,17.3254,583.2386,-99.87906128297891,700.4430612829789
416,1.0,227.82355,5.2515,450.3956,-86.94086171518262,542.5879617151827
417,1.0,15.4118,6.0199,24.8037,2.129647643548129,28.69395235645187
418,1.0,11.159149999999999,4.9213,17.397,2.337497929950988,19.98080207004901
419,1.0,11.03965,4.9877,17.0916,2.4809002311961486,19.59839976880385
420,1.0,11.364600000000001,4.9997,17.7295,2.363272096851487,20.365927903148517
421,1.0,11.151699999999998,4.9689,17.3345,2.4079003865596267,19.89549961344037
422,1.0,11.09245,4.6561,17.5288,1.9900765378199292,20.194823462180068
423,1.0,11.286100000000001,4.8136,17.7586,2.132602717540143,20.439597282459857
424,1.0,843.6198999999999,17.9135,1669.3263,-324.10528941826374,2011.3450894182636
425,1.0,1020.38125,5.0718,2035.6907,-415.4831441955679,2456.245644195568
426,1.0,11.56635,4.9845,18.1482,2.258208464494645,20.874491535505356
427,1.0,12.0078,5.65,18.3656,3.016513013144335,20.999086986855666
428,1.0,11.585949999999999,5.1697,18.0022,2.5120022304236294,20.659897769576368
429,1.0,14.0882,5.3676,22.8088,1.7554092079691852,26.420990792030814
430,1.0,12.0684,5.9169,18.2199,3.3688652710619085,20.767934728938094
431,1.0,11.894,5.3,18.488,2.5686757697118114,21.219324230288187
432,1.0,12.0199,5.2719,18.7679,2.476786881106353,21.563013118893647
433,1.0,12.10445,5.77,18.4389,3.146184899825748,21.062715100174252
434,1.0,12.20845,5.165,19.2519,2.247507484103222,22.169392515896774
435,1.0,1096.3526499999998,19.0298,2173.6755,-427.2119355244356,2619.9172355244355
436,1.0,1545.6474,9.7334,3081.5614,-626.4630094387101,3717.75780943871
437,1.0,15.78005,11.6867,19.8734,9.99117891446009,21.56892108553991
438,1.0,14.52015,10.2107,18.8296,8.425667363631264,20.614632636368732
439,1.0,14.603349999999999,10.1511,19.0556,8.306917666924388,20.89978233307561
440,1.0,15.1682,10.6782,19.6582,8.818381104944804,21.5180188950552
441,1.0,17.4291,14.4802,20.378,13.258725625917977,21.59947437408202
442,1.0,16.7394,14.4685,19.0103,13.527862421206937,19.950937578793063
443,1.0,16.29795,13.2408,19.3551,11.974487007791094,20.621412992208906
444,1.0,17.12885,14.3991,19.8586,13.268400528112045,20.989299471887954
445,1.0,17.63495,15.4274,19.8425,14.513002850383273,20.756897149616726
446,1.0,14.40705,9.2589,19.5552,7.1264664488689515,21.68763355113105
447,1.0,14.32095,8.7274,19.9145,6.410475728187974,22.231424271812024
448,1.0,14.24995,8.9952,19.5047,6.81861128311998,21.68128871688002
449,1.0,2036.63575,7.7385,4065.533,-832.6582576114761,4905.929757611476
450,1.0,16.3574,8.541,24.1738,5.303341111066937,27.411458888933062
451,1.0,14.8908,9.6298,20.1518,7.450622448355146,22.330977551644857
452,1.0,15.549600000000002,10.868,20.2312,8.92881778639412,22.170382213605883
453,1.0,12.704,5.2737,20.1343,2.1959689674991925,23.21203103250081
454,1.0,17.4614,14.068,20.8548,12.66240769744314,22.260392302556863
455,1.0,14.8533,8.9563,20.7503,6.513682622685861,23.19291737731414
456,1.0,18.3235,15.6956,20.9514,14.607088179439742,22.039911820560256
457,1.0,14.8564,8.6403,21.0725,6.065507074932604,23.647292925067397
458,1.0,14.9482,8.5592,21.3372,5.912789549998296,23.983610450001706
459,1.0,20.02545,18.8753,21.1756,18.398892271236583,21.652007728763415
460,1.0,14.6069,8.4947,20.7191,5.962943864063167,23.250856135936832
461,1.0,16.19435,10.2752,22.1135,7.823407792279296,24.565292207720702
462,1.0,28.26265,21.8673,34.658,19.218259293877225,37.30704070612278
463,1.0,17.70175,14.2067,21.1968,12.759002888827915,22.644497111172086
464,1.0,2620.35705,13.8875,5226.8266,-1065.747537522498,6306.461637522498
465,1.0,16.7718,10.2944,23.2492,7.611373071084515,25.932226928915483
466,1.0,25.42775,23.9195,26.936,23.29476239455078,27.56073760544922
467,1.0,15.6758,7.3502,24.0014,3.9016235651065596,27.449976434893443
468,1.0,14.6388,5.5176,23.76,1.7394752548825245,27.538124745117475
469,1.0,14.76715,5.5852,23.9491,1.7819117809683593,27.752388219031644
470,1.0,14.75565,5.7168,23.7945,1.972785741743948,27.53851425825605
471,1.0,31.5822,23.7104,39.454,20.44979367971147,42.71460632028853
472,1.0,22.16485,20.3715,23.9582,19.62867010791821,24.70102989208179
473,1.0,15.293099999999999,6.2063,24.3799,2.4424242014281585,28.143775798571838
474,1.0,7.8324,6.0871,9.5777,5.364173069590237,10.300626930409763
475,1.0,8.5342,6.5084,10.56,5.669286165344584,11.399113834655417
476,1.0,262.3036,7.7188,516.8884,-97.73367693404197,622.340876934042
477,1.0,11.12515,10.5993,11.651,10.381485798226107,11.868814201773892
478,1.0,12.43595,9.9513,14.9206,8.92212427224969,15.94977572775031
479,1.0,8.38935,5.7167,11.062,4.609652122523548,12.169047877476451
480,1.0,10.9681,10.8839,11.0523,10.849023218048185,11.087176781951815
481,1.0,11.24675,10.0418,12.4517,9.54269336801854,12.950806631981461
482,1.0,8.8883,5.6345,12.1421,4.286731910750424,13.489868089249574
483,1.0,12.7234,11.496,13.9508,10.987594273543264,14.459205726456736
484,1.0,804.0664,5.7152,1602.4176,-324.97269457683535,1933.1054945768356
485,1.0,13.453399999999998,10.6074,16.2994,9.428548201486171,17.478251798513824
486,1.0,8.2613,5.7659,10.7567,4.732271476454178,11.790328523545822
487,1.0,8.38615,5.8174,10.9549,4.753388911654112,12.018911088345888
488,1.0,17.051099999999998,11.2502,22.852,8.84738854602991,25.254811453970085
489,1.0,10.0911,10.0628,10.1194,10.051077756184842,10.13112224381516
490,1.0,10.452300000000001,10.0721,10.8325,9.914616003585751,10.989983996414251
491,1.0,10.04505,9.5931,10.497,9.40589618048548,10.68420381951452
492,1.0,1459.72695,27.0297,2892.4242,-566.4129317246366,3485.8668317246365
493,1.0,9.6316,9.3137,9.9495,9.182021508521593,10.081178491478408
494,1.0,9.22785,8.7114,9.7443,8.497479405712415,9.958220594287585
495,1.0,9.755700000000001,9.3599,10.1515,9.195954272012731,10.31544572798727
496,1.0,21.4541,10.408,32.5002,5.8325555686705535,37.07564443132945
497,1.0,13.297699999999999,10.0998,16.4956,8.77518644888708,17.820213551112918
498,1.0,15.80835,10.7529,20.8638,8.658864046100938,22.957835953899064
499,1.0,14.85785,10.7928,18.9229,9.10900115827525,20.60669884172475
500,1.0,12.68875,7.5458,17.8317,5.41552035939329,19.96197964060671
501,1.0,105.78615,19.4685,192.1038,-16.285441302173993,227.85774130217402
502,1.0,2301.79415,14.1624,4589.4259,-933.4056965652976,5536.9939965652975
503,1.0,6.7989999999999995,6.2955,7.3025,6.086943471345146,7.511056528654853
504,1.0,7.2026,6.5958,7.8094,6.344455210352006,8.060744789647995
505,1.0,16.33435,6.7891,25.8796,2.8353279937582165,29.833372006241785
506,1.0,17.99045,6.2859,29.695,1.4377166485259885,34.54318335147401
507,1.0,18.28935,6.6712,29.9075,1.858804700315023,34.71989529968498
508,1.0,566.3603499999999,28.0711,1104.6496,-194.89560782964156,1327.6163078296413
509,1.0,16.5262,7.1332,25.9192,3.242492008629517,29.80990799137048
510,1.0,18.5309,10.3205,26.7413,6.91964096749194,30.142159032508058
511,1.0,16.70925,6.9621,26.4564,2.924698275515089,30.49380172448491
512,1.0,16.47605,6.6733,26.2788,2.6128680014471435,30.339231998552858
513,1.0,17.78305,6.4903,29.0758,1.812689793511229,33.753410206488766
514,1.0,18.14815,7.169,29.1273,2.6212871666714346,33.675012833328566
515,1.0,4714.320949999999,2317.8592,7110.7827,1325.212241441638,8103.429658558361
516,1.0,27.4209,25.5367,29.3051,24.756238805776615,30.085561194223384
517,1.0,28.584600000000002,27.5671,29.6021,27.145637700285377,30.023562299714627
518,1.0,27.7806,26.0913,29.4699,25.39156902908313,30.16963097091687
519,1.0,28.26245,26.7913,29.7336,26.181929717714823,30.34297028228518
520,1.0,28.20125,26.7276,29.6749,26.117194183808888,30.285305816191116
521,1.0,29.6749,29.6749,29.6749,29.6749,29.6749
