0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
0,0,1,0,1,1,1,0,0,1,1,0.0,-1.596058640656391,8
0,0,1,0,1,1,0,1,0,1,1,0.0,-1.596058640656391,18
1,1,0,1,0,0,1,0,0,1,1,0.0,-1.5946690423001098,4
1,1,0,1,0,0,0,1,0,1,1,0.0,-1.5946690423001098,6
1,1,0,0,1,1,1,0,0,1,1,0.0,-1.5888596796140293,1
1,1,0,0,1,1,0,1,0,1,1,0.0,-1.5888596796140293,4
0,0,1,0,0,1,1,0,1,0,0,0.0,-1.57,1
0,0,1,0,0,1,0,1,1,0,0,0.0,-1.57,3
0,0,1,1,1,0,0,1,1,0,0,0.0,-1.5691740573976585,2
1,1,0,0,0,1,0,1,1,0,0,0.0,-1.5628010389576383,1
1,1,0,1,1,0,0,1,1,0,0,0.0,-1.5619750963552967,1
0,0,1,0,0,1,0,1,0,1,1,0.0,-1.5618680033424714,4
0,0,1,0,0,1,1,0,0,1,1,0.0,-1.5618680033424714,1
0,0,1,1,1,0,1,0,0,1,1,0.0,-1.5610420607401299,2
0,0,1,1,1,0,0,1,0,1,1,0.0,-1.5610420607401299,6
1,1,0,0,0,1,0,1,0,1,1,0.0,-1.5546690423001097,3
1,1,0,0,0,1,1,0,0,1,1,0.0,-1.5546690423001097,2
1,1,0,1,1,0,1,0,0,1,1,0.0,-1.5538430996977681,1
0,0,1,1,0,0,1,0,0,1,0,0.0,-1.54,1
0,0,1,1,0,0,0,1,0,1,0,0.0,-1.54,3
0,0,1,1,0,0,1,0,1,0,1,0.0,-1.538310744071571,1
0,0,1,1,0,0,0,1,1,0,1,0.0,-1.538310744071571,2
0,0,1,0,1,1,0,1,0,1,0,0.0,-1.5341906373139196,1
0,0,1,0,1,1,1,0,1,0,1,0.0,-1.5325013813854906,1
0,0,1,0,1,1,0,1,1,0,1,0.0,-1.5325013813854906,1
1,1,0,1,0,0,0,1,1,0,1,0.0,-1.5311117830292091,1
1,1,0,0,1,1,0,1,1,0,1,0.0,-1.5253024203431287,2
0,0,1,1,0,1,1,0,0,0,1,0.0,-1.5138984103944884,1
0,0,1,0,1,0,1,0,0,0,1,0.0,-1.5100000000000002,1
1,1,0,1,0,1,1,0,0,0,1,0.0,-1.5066994493521264,1
0,0,1,0,0,1,0,1,0,1,0,0.0,-1.5,1
0,0,1,0,0,1,1,0,0,1,0,0.0,-1.5,1
0,0,1,1,1,0,0,1,0,1,0,0.0,-1.4991740573976584,1
0,0,1,1,1,0,1,0,0,1,0,0.0,-1.4991740573976584,1
0,0,1,0,0,1,1,0,1,0,1,0.0,-1.498310744071571,1
0,0,1,1,1,0,1,0,1,0,1,0.0,-1.4974848014692292,3
0,0,1,1,0,1,1,0,0,1,1,0.0,-1.4557664137369597,1
1,0,1,1,0,0,0,1,1,1,0,0.0,-1.450799378321595,1
0,1,0,1,0,0,0,1,0,0,1,0.0,-1.4500000000000002,1
1,0,1,1,0,0,0,1,0,0,1,0.0,-1.4486507962315462,1
1,0,1,1,1,0,0,1,0,0,1,0.0,-1.4078248536292046,1
1,0,0,1,0,0,1,0,0,1,1,0.0,-1.3518680033424715,1
0,0,1,1,1,0,0,0,1,1,0,0.0,-1.3413226394877071,1
1,0,0,1,0,0,0,1,1,0,1,0.0,-1.288310744071571,1
