0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-952.8500000000001,1
0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-952.85,1
0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0.0,-951.8699999999995,3
1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-937.7099999999999,1
1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,-935.75,1
1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0.0,-934.8000000000003,1
0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-932.3599999999999,1
1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-931.8399999999999,1
1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0.0,-928.84,1
0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-925.9999999999995,1
1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0.0,-926.0000000000001,1
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-925.16,3
0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-924.8999999999996,1
0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-921.9200000000001,2
1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0.0,-921.9199999999997,2
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0,-919.9299999999997,1
0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0.05555555555555555,-897.3399999999998,1
1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0.0,-915.09,1
0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.0,-913.65,1
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0.0,-908.7399999999997,1
0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.0,-908.74,1
0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-903.7499999999999,1
1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-902.0000000000001,1
0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0.05555555555555555,-1055.3899999999999,1
0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0.0,-889.9799999999997,1
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-876.2899999999997,1
0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0.05555555555555555,-1072.1899999999996,1
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0.0,-834.67,1
