0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,0,1,1,0,1,1,1,0.0,-0.8718680033424714,11
0,1,0,1,1,0,1,0,1,0.0,-0.8718680033424714,4
0,0,0,1,1,0,1,1,1,0.0,-0.8718680033424714,3
1,0,0,1,1,0,0,1,1,0.0,-0.8718680033424714,4
0,1,0,1,0,1,0,0,1,0.0,-0.8718680033424714,8
0,1,0,1,1,0,0,0,1,0.0,-0.8718680033424714,5
1,1,0,1,1,0,0,0,1,0.0,-0.8718680033424714,4
0,0,0,1,1,0,0,1,1,0.0,-0.8718680033424714,4
1,1,0,1,0,1,0,0,1,0.0,-0.8718680033424714,9
1,0,0,1,0,1,0,1,1,0.0,-0.8718680033424714,7
0,0,0,1,1,0,0,1,0,0.0,-0.81,1
1,1,0,1,0,1,0,0,0,0.0,-0.81,1
1,0,0,1,1,0,1,1,0,0.0,-0.81,1
1,1,0,1,1,0,1,0,0,0.0,-0.81,1
0,1,0,1,0,1,1,0,0,0.0,-0.81,2
0,1,0,1,1,0,0,0,0,0.0,-0.81,3
1,1,0,1,0,1,1,0,0,0.0,-0.81,3
1,0,0,1,0,1,0,1,0,0.0,-0.81,3
0,0,0,1,0,1,0,1,0,0.0,-0.81,2
0,1,1,0,0,1,0,0,1,0.0,-0.8083107440715709,1
1,1,1,0,0,1,0,0,1,0.0,-0.8083107440715709,2
1,0,1,0,1,0,0,1,1,0.0,-0.8083107440715709,1
1,0,1,0,0,1,1,1,1,0.0,-0.8083107440715709,1
0,1,1,0,1,0,0,0,1,0.0,-0.8083107440715709,1
1,1,1,0,1,0,1,0,1,0.0,-0.8083107440715709,1
0,0,1,0,0,1,1,1,1,0.0,-0.8083107440715709,2
1,1,1,0,1,0,0,0,1,0.0,-0.8083107440715709,1
0,0,0,0,0,1,1,0,1,0.0,-0.7,1
0,1,1,1,0,1,1,1,0,0.0,-0.6993759580787449,1
1,1,1,1,1,0,1,1,0,0.0,-0.6993759580787449,1
0,1,1,1,0,1,0,1,0,0.0,-0.6993759580787449,2
0,1,0,0,1,0,1,1,1,0.0,-0.697227375988696,1
1,1,0,0,0,1,1,1,1,0.0,-0.697227375988696,1
1,1,0,1,1,0,0,1,1,0.0,-0.6390953793311673,1
0,1,1,1,0,1,1,0,1,0.0,-0.612327329504091,1
