0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0.0,-779.8,2
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-779.51,2
1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-779.5100000000001,1
1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0.0,-776.2200000000001,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,-771.6199999999999,2
1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0.0,-771.6199999999995,2
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0,-760.2400000000002,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0.047619047619047616,-917.3100000000002,1
1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0.0,-758.9099999999996,1
1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0.0,-757.2800000000007,3
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,-757.2800000000001,3
1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0.0,-755.4000000000002,1
0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-755.3999999999999,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,-751.3399999999999,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-743.5099999999999,2
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0.0,-740.7399999999999,1
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0.0,-740.3200000000002,1
1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0.0,-736.8300000000002,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-732.44,1
1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0.0,-730.9100000000001,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.0,-730.9100000000002,1
1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0.0,-728.5900000000004,2
0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0.0,-716.3499999999996,1
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0.0,-712.1900000000002,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,-710.5200000000001,1
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,-696.5700000000002,1
1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0.0,-696.5700000000003,2
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0.0,-682.4000000000004,2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0,-681.6499999999999,2
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0.0,-681.6000000000003,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,-679.9100000000001,1
1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0.0,-663.4600000000003,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,-662.54,1
1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0.0,-662.5399999999997,1
1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-650.2900000000001,1
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0.047619047619047616,-903.1400000000001,1
1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-638.0800000000007,3
1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0.0,-635.6200000000006,1
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0.0,-632.7300000000004,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-602.74,1
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0.047619047619047616,-866.4200000000001,1
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0.0,-564.2900000000002,1
0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,-546.7299999999999,2
1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0.0,-539.2499999999995,1
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-533.0,1
1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0.0,-523.7799999999999,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,-496.38,1
