0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-173.37,1
0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-173.32000000000005,4
0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0.0,-173.31000000000003,1
1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0.0,-173.30999999999997,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,-170.48,1
0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0.0,-170.48,7
1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-170.26999999999998,1
0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0.0,-170.27,1
1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.0,-168.83,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-167.82,3
1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-165.79000000000002,1
1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0,-163.29999999999995,1
0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0.0,-163.30000000000004,2
0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0.0,-163.24,1
1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-161.25,1
0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-161.25,1
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.0,-160.57,4
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.0,-159.85999999999996,1
0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0.0,-156.65000000000003,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,-156.64,2
0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-156.43,1
1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.0,-155.0,1
1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0.0,-154.99,2
0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.0,-154.99,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-153.98,2
1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.0,-153.06,1
0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0.0,-153.03999999999996,1
1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0.0,-149.40999999999997,1
0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-149.41000000000005,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0.0,-148.65999999999997,1
1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0.0,-146.73,1
0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0.0,-146.57,1
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0.0,-144.91999999999996,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-141.10999999999999,1
1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0.0,-135.12999999999997,1
1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0.0,-130.27999999999997,1
0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0.0,-130.08000000000004,1
1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.0,-128.36,1
1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,-125.39000000000001,1
0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0,-124.43,1
1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.0,-103.73999999999997,1
