0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-5.478117303139889,2
0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-5.478117303139889,4
0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0.0,-5.478117303139889,4
1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-5.475052980310258,1
0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0.0,-5.475052980310258,1
1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0.0,-5.475052980310258,1
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,-5.475052980310258,1
0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0.0,-5.474488654280698,2
1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-5.474488654280698,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.474488654280698,1
0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.474488654280698,4
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.0,-5.474488654280698,3
0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.0,-5.474488654280698,2
1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0.0,-5.473886488244977,1
0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,-5.473886488244977,1
0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0.0,-5.473886488244977,1
0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-5.471551993133261,1
1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-5.471551993133261,2
1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-5.471551993133261,3
0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-5.471551993133261,1
0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0.0,-5.471551993133261,1
1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0.0,-5.471551993133261,2
1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-5.471328537538664,2
1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-5.471328537538664,2
0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-5.471328537538664,3
1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0,-5.471328537538664,1
0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0,-5.471328537538664,4
0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-5.471328537538664,2
0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-5.47038550106798,1
1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-5.47038550106798,1
0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.47038550106798,2
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.0,-5.47038550106798,2
1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.47038550106798,2
0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,-5.47038550106798,3
0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,-5.47038550106798,1
1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,-5.467687330197309,1
0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-5.467687330197309,2
0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-5.467687330197309,1
0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.0,-5.467687330197309,4
1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-5.467687330197309,2
0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0.0,-5.467687330197309,3
1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-5.467687330197309,2
1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0.0,-5.466679650011228,1
1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-5.466679650011228,1
1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.0,-5.466679650011228,2
0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0,-5.466679650011228,3
0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.0,-5.466679650011228,2
1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-5.463038442669873,2
0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.463038442669873,1
0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-5.463038442669873,5
1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.0,-5.463038442669873,1
0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.0,-5.463038442669873,2
1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.463038442669873,1
1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-5.463038442669873,1
0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-5.463038442669873,1
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-5.459979986160375,1
1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0.0,-5.459979986160375,1
0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0.0,-5.459979986160375,3
1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-5.459592258282615,1
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-5.459592258282615,1
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0.0,-5.459592258282615,1
1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-5.455434337350557,1
0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-5.455434337350557,2
1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,-5.455434337350557,1
0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0.0,-5.455434337350557,2
1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0.0,-5.441500819403228,1
0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-5.441500819403228,2
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0.0,-5.441500819403228,1
0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0,-5.43941732738732,2
0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-5.43941732738732,1
0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-5.43941732738732,1
0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0,-5.43941732738732,1
1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0,-5.43941732738732,1
1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-5.43941732738732,1
1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-5.437859612061873,1
0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0.0,-5.437859612061873,2
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-5.437859612061873,2
0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-5.437859612061873,1
0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-5.437859612061873,2
0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.437859612061873,1
1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.437859612061873,1
0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-5.436734538717723,1
1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-5.436734538717723,2
1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0.0,-5.436734538717723,2
0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0.0,-5.436734538717723,1
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-5.436734538717723,3
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-5.435864473137231,1
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0.0,-5.435864473137231,1
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0,-5.435864473137231,2
0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0.0,-5.435864473137231,1
1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0.0,-5.435864473137231,1
0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0.0,-5.435776120045965,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-5.435776120045965,1
1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-5.435776120045965,2
0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-5.435776120045965,5
0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0.0,-5.432188889907905,2
1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-5.432188889907905,1
0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,-5.432188889907905,1
0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0.0,-5.432188889907905,1
0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.0,-5.431318824327413,2
0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0.0,-5.431318824327413,2
1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0.0,-5.431318824327413,1
0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0.0,-5.431318824327413,3
0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-5.422910127898778,1
1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0,-5.422910127898778,2
0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0.0,-5.422910127898778,1
0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0.0,-5.419268920557423,1
0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0.0,-5.419268920557423,2
0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-5.419268920557423,3
1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,-5.41218138967489,2
0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0.0,-5.408680402497893,1
0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0.0,-5.408680402497893,1
1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-5.408680402497893,2
0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-5.408680402497893,1
1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0.0,-5.408552740815699,1
0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0,-5.408552740815699,1
0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0.0,-5.408246536504038,1
0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.405051753638702,1
1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.405051753638702,1
0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,-5.405051753638702,2
0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-5.403225849087084,2
1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-5.401751416732309,1
0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0.0,-5.401751416732309,1
0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,-5.401191100504201,1
0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0,-5.401191100504201,1
1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0,-5.401191100504201,1
1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,-5.401191100504201,1
0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-5.401191100504201,1
0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0.0,-5.40056607215448,1
1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0.0,-5.399584641745729,1
0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-5.399584641745729,1
0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-5.398250429555313,1
0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-5.397574643287703,1
1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.0,-5.3975498931628465,1
0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0.0,-5.397102529204873,1
1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0.0,-5.396408151222422,1
0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.393601542027877,2
1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0,-5.393601542027877,1
1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.393601542027877,1
0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-5.374329195845051,1
1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0,-5.374329195845051,1
0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-5.373459130264559,1
1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-5.373459130264559,1
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0.0,-5.373459130264559,1
1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0.0,-5.373459130264559,1
0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-5.37316270377977,1
1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-5.372292638199278,1
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0,-5.3719236985968735,1
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0.0,-5.3719236985968735,1
0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-5.368422711419877,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.0,-5.366339219403969,1
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-5.34161006333069,1
1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0.0,-5.34161006333069,1
1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,-5.338860973584393,1
1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0.0,-5.338860973584393,1
1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0.0,-5.338809635862042,1
0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0.0,-5.338072292865574,1
0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0.0,-5.338072292865574,1
1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-5.337968855989335,1
0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-5.337968855989335,1
1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0.0,-5.335232324725202,1
0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0.0,-5.333648728280729,1
1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-5.330147741103733,1
0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.0,-5.330147741103733,1
0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-5.319624192182319,1
0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0.0,-5.319624192182319,1
1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0.0,-5.319624192182319,1
0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0.0,-5.310587539629191,1
1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0.0,-5.307828956350492,1
0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.0,-5.307828956350492,1
1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0.0,-5.30015756668661,1
0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-5.296950681168863,1
0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0.0,-5.295508679159174,1
1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0.0,-5.295508679159174,1
0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-5.2944453615743186,1
1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.0,-5.2891773710585515,1
0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0.0,-5.2711999141316666,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0.0,-5.269116422115759,1
