0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,0,1,1,1,0.0,-0.8151294653468255,1
0,0,0,0,1,1,0,0,1,0.0,-0.81,2
1,0,1,0,1,1,0,1,0,0.0,-0.81,1
0,0,1,1,0,1,0,1,1,0.0,-0.8082369189779317,1
0,0,0,1,0,1,0,1,1,0.0,-0.8082369189779317,2
1,0,1,1,1,0,1,0,0,0.0,-0.8079317589320195,1
1,1,0,1,0,0,1,1,0,0.0,-0.8079317589320195,1
1,1,1,1,0,0,1,0,0,0.0,-0.8079317589320195,1
1,0,0,1,1,0,1,1,0,0.0,-0.8079317589320195,1
0,1,1,1,0,0,1,0,1,0.0,-0.8079317589320195,1
0,0,0,1,1,0,1,0,1,0.0,-0.8079317589320195,1
1,0,0,1,0,0,1,1,0,0.0,-0.6979317589320196,1
