0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-485.55000000000007,1
0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-480.85,1
1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0,-480.84999999999997,1
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0.0,-479.69,1
0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0.0,-479.69000000000005,4
0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-475.32,1
1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0.0,-474.91,3
1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-474.66999999999996,1
1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-474.48,1
0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0.0,-474.37,1
0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0.0,-472.14000000000004,1
0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-467.3999999999999,1
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.0,-463.85999999999996,1
0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-460.96000000000004,1
1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-460.11,1
1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.0,-459.04999999999995,1
0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0.0,-459.05,2
0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-456.11999999999995,1
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0.0,-454.94,1
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,-451.48,1
1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0.0,-450.06,2
0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0.0,-449.38999999999993,2
0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-448.30000000000007,1
0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0.0,-443.56000000000006,1
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0.0,-443.46000000000004,1
1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-437.78000000000003,1
0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0,-436.19,1
0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0.0,-422.7799999999999,2
0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0.0,-418.83000000000004,1
1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0,-401.84000000000003,1
1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0.0,-385.84999999999997,1
0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0.0,-380.48999999999995,1
