0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-549.6800000000001,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.0,-549.68,4
1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.0,-548.2299999999999,2
0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-547.25,1
1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-547.25,2
0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-546.97,1
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-546.97,9
0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-546.8,2
1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-546.8,2
0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-546.71,6
1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-546.7099999999999,11
1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0.0,-545.37,1
0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0.0,-545.3700000000001,7
0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-544.8399999999999,2
1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-544.8400000000001,4
1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-544.1399999999999,1
1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-543.9399999999999,2
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-543.94,12
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-543.8600000000001,2
0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-543.41,2
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-543.4100000000001,5
1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.0,-542.14,1
1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0.0,-541.67,1
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-541.6700000000001,2
1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-540.7099999999999,2
1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-539.8499999999999,4
0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-539.85,3
1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-539.17,5
0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0.0,-537.74,4
1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0.0,-537.74,4
0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0.0,-536.5999999999999,1
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-536.4000000000001,2
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-536.3200000000002,1
0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0.0,-536.3199999999999,1
0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-535.87,1
1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-535.8700000000001,4
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-535.1700000000001,1
1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0.0,-534.8900000000001,2
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0.0,-534.3900000000001,1
1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0.0,-534.13,1
1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0.0,-533.29,1
0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0.0,-533.2900000000001,1
1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-533.17,3
0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-533.1700000000001,1
0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0.0,-532.7599999999999,1
1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-532.76,1
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0.0,-532.7,1
1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-532.31,1
0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-532.31,3
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-530.88,1
1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-530.88,4
1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0.0,-530.1999999999999,2
1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-530.06,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0.0,-529.9799999999999,1
1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0.0,-528.6099999999999,1
1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0.0,-527.3500000000001,1
0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0.0,-527.35,1
1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-527.18,1
0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-527.18,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0.0,-527.0899999999999,1
1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0.0,-525.16,1
1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-523.3399999999999,1
1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0.0,-522.05,1
0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-521.01,1
1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0,-518.51,1
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0.0,-518.1199999999999,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.0,-518.0799999999999,2
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0.0,-518.08,1
1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0.0,-516.15,1
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0.0,-515.48,1
1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-514.7199999999999,1
0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-513.0699999999999,1
0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0.0,-512.6899999999999,1
1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-509.5400000000001,1
1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0.0,-508.44000000000005,1
1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-508.19000000000005,1
0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0.0,-508.19,1
1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.0,-505.21000000000004,1
0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.0,-503.75999999999993,1
0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-502.41999999999996,1
1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-500.31,1
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0.0,-495.38,1
0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0.0,-494.53000000000003,1
1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0.0,-493.55,1
1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-493.2700000000001,1
0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0.0,-493.19000000000005,1
1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-492.21,1
1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-491.93,1
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-486.69,1
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0.0,-486.63000000000005,1
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-476.54,1
1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0.0,-475.84000000000003,1
1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-463.47,1
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0.0,-463.03999999999996,1
1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0.0,-452.23,1
0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-440.28999999999996,1
0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0.0,-435.4599999999999,1
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.0,-423.57,1
