0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,chain_break_fraction,energy,num_occurrences
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,-1136.8999999999996,12
1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-1136.5199999999995,2
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-1136.52,5
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0,-1128.2399999999998,5
1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0.0,-1128.2399999999998,7
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,-1127.4200000000003,3
1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0,-1127.4199999999996,4
1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0.0,-1126.87,1
0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0.0,-1126.87,2
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.0,-1126.6599999999999,11
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-1125.5699999999997,3
0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.0,-1125.57,5
1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0.0,-1124.7199999999998,1
0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0,-1124.7199999999998,5
1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-1122.1399999999999,4
0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0.0,-1121.4299999999998,1
1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0.0,-1121.4299999999998,1
0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-1119.0700000000002,1
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-1119.0699999999995,2
1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-1118.5300000000004,17
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.0,-1118.5300000000002,112
0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0.0,-1115.9199999999998,2
1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0.0,-1115.92,1
0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.045454545454545456,-1172.4199999999998,1
1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.045454545454545456,-1172.4199999999998,1
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0.0,-1106.5299999999997,7
1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-1106.27,1
0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-1106.2699999999998,1
1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0.0,-1105.9699999999996,1
1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0.0,-1099.8599999999997,1
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0,-1099.8600000000001,3
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0.0,-1098.6899999999998,2
1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0.0,-1098.6899999999996,3
0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0.0,-1096.8200000000002,3
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0.0,-1096.8199999999995,2
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0.0,-1094.5400000000002,2
1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-1092.56,1
1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0.0,-1088.09,4
0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-1085.0099999999995,1
1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-1085.0099999999998,5
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-1081.7200000000003,1
0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0.0,-1077.45,1
1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.0,-1076.0000000000005,7
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.0,-1076.0,11
0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-1073.3500000000001,2
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0.0,-1064.4099999999992,3
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-1064.4099999999999,2
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.0,-1064.3800000000006,22
1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-1064.38,4
0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.045454545454545456,-1125.57,1
0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0.0,-1061.36,2
1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.0,-1059.3200000000002,1
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0.0,-1059.3200000000002,10
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0.0,-1049.6699999999998,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-1049.6699999999998,3
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0,-1048.3100000000004,1
1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-1046.77,1
0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-1046.7699999999998,1
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-1046.03,3
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.0,-1046.0300000000002,17
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0.0,-1040.4999999999998,1
1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0.0,-1036.8799999999997,1
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.0,-1033.7900000000002,1
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,-1032.75,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0.0,-1029.22,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-1029.2199999999998,1
0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0,-1027.1499999999996,2
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.0,-1026.7399999999998,4
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.0,-1026.7399999999998,7
0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-1017.82,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,-1016.9200000000001,1
1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.0,-1014.65,1
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.0,-1014.6500000000003,2
1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-1012.9799999999999,1
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-1012.9800000000001,9
1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-1012.5399999999997,1
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.0,-1012.5400000000001,7
0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-1012.35,2
1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-1012.3499999999997,6
0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-1009.0300000000002,2
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0,-1001.7300000000001,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-1000.37,8
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0.0,-1000.2799999999996,1
0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0.0,-997.3600000000001,1
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0.0,-997.2299999999997,3
1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-997.2299999999998,2
0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0.0,-996.9199999999998,1
0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-993.7000000000003,1
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-991.6199999999999,1
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-989.4099999999999,3
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-988.6000000000001,1
0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.0,-988.2700000000001,1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-987.5799999999997,2
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0.0,-987.3800000000001,1
1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0.0,-986.2599999999999,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-986.2599999999999,10
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-982.2800000000001,4
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-977.3699999999999,4
0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-974.55,1
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-974.55,1
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0.0,-970.1499999999996,1
0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0,-969.7599999999998,1
1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0.045454545454545456,-1012.2599999999996,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-968.06,6
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.045454545454545456,-1307.1499999999999,1
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0.0,-963.7399999999998,1
1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0.0,-963.6499999999996,2
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.0,-963.65,3
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.0,-962.3399999999999,1
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-962.0600000000001,1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0.0,-961.3699999999995,2
1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0.0,-958.0299999999993,2
1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-957.3100000000002,1
1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-956.3,3
0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-955.4800000000002,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-955.2200000000001,2
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-953.8799999999999,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0.0,-950.8500000000003,2
1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-949.8599999999999,1
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0.0,-949.1800000000002,1
1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-948.3699999999999,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-946.8199999999998,4
1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-946.76,1
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.0,-946.61,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-938.68,2
1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0,-937.2199999999996,1
1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0,-936.7699999999998,1
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-934.8499999999999,1
1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0.0,-934.4999999999997,1
1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.045454545454545456,-951.2399999999998,1
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.0,-930.01,1
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0.0,-926.7200000000001,1
0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.0,-926.1400000000004,1
1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-924.4499999999996,2
1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-920.6799999999998,1
0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0.0,-920.68,1
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-917.1899999999998,1
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0.0,-914.0200000000001,2
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0.045454545454545456,-811.28,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.045454545454545456,-811.2799999999999,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-912.3799999999999,1
1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-912.3800000000002,1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0.0,-911.2399999999996,3
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.0,-911.16,1
1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0.0,-907.0799999999997,1
0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.0,-898.79,1
1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0.0,-897.28,1
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.0,-896.0900000000003,1
1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0.0,-889.0500000000002,1
0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.0,-889.0500000000001,2
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-887.1800000000002,1
1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-885.9000000000001,1
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0.0,-879.6700000000002,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0.0,-864.2299999999999,1
1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.0,-864.0300000000001,1
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0,-864.0300000000001,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0.0,-862.57,1
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-861.0999999999999,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-860.0899999999999,1
0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0.0,-856.6900000000004,1
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0.0,-854.5600000000001,2
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0.0,-844.0600000000001,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,-837.5600000000001,1
1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0.0,-836.3099999999997,1
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.0,-834.37,1
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-823.0600000000001,1
1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0,-806.5000000000002,1
0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0.0,-801.4299999999994,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,-779.51,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.0,-769.8699999999997,1
0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0.0,-763.4099999999995,1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0.0,-733.9699999999997,1
0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0.045454545454545456,-1245.9899999999998,1
1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-680.3899999999996,1
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0.0,-679.9899999999999,1
