0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0.0,-8.41803312109801,1
1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-8.41683951498496,1
1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0.0,-8.416458381768408,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.414971231991496,1
1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.414962681083319,1
1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.41376907497027,1
0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0.0,-8.409537372691275,1
0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.407362263880072,1
0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0,-8.405866563194984,1
0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.0,-8.404971231991496,1
1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.404664406173756,1
0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0.0,-8.403324591270255,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0.0,-8.401828890585167,1
1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0.0,-8.400198489214523,2
0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0.0,-8.394880943243493,2
1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0.0,-8.394872392335316,3
0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-8.389452510201554,1
1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0.0,-8.389443959293377,1
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-8.387428733754742,1
1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0.0,-8.386754652495238,2
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0.0,-8.384880943243493,1
0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.0,-8.384840213126065,1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,-8.382538360161593,3
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,-8.382529809253414,2
1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,-8.379840502455277,2
0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,-8.37743728466292,1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,-8.372538360161592,2
0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,-8.372497630044165,4
1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-8.372489079135987,2
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-8.372004612765572,4
0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.0,-8.370573601881542,1
1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,-8.36979977233785,1
0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-8.364855567474262,5
1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-8.364847016566083,3
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0.0,-8.362497630044166,3
0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0.0,-8.36201316367375,1
0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-8.361972433556321,1
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0.0,-8.355574870081073,1
0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-8.355013426848188,1
1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0.0,-8.354806286448655,1
1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0.0,-8.352315569141874,1
1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0.0,-8.352116979650518,1
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-8.351972433556321,1
0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,-8.344087720304161,2
1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0.0,-8.340760898811357,1
1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.0,-8.337690458796667,1
0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.0,-8.330388316502981,1
0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0.0,-8.327245975096652,1
1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0.0,-8.320752870113006,1
0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0.0,-8.31880232706989,2
1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0.0,-8.318793776161712,1
1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0.0,-8.316482894267327,1
1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0.0,-8.31379358746919,1
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,-8.297192363843754,2
1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0,-8.287389668217893,1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,-8.287200914751931,2
0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0.0,-8.287160184634505,1
1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0.0,-8.282347250419535,1
1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0.0,-8.27949625390747,1
1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0.0,-8.268171729845262,1
1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0.0,-8.266052417188185,1
0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0,-8.226617581724572,1
1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.0,-8.20109309440585,1
1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-8.19574539585883,1
0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0.0,-8.185753946767008,1
0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-8.182433641493652,1
1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0.0,-8.172747725623747,1
0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.0,-8.133194132816348,1
1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,-8.11815369202813,1
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0.0,-8.11595041499284,1
0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0.0,-8.105195885071693,1
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0.0,-8.041209328228096,1
1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-8.039354365101916,1
1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-8.034781404703038,1
1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0.0,-8.01770078911108,1
1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0.0,-8.015083386477071,1
0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0.0,-8.013594608020558,1
1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0.0,-8.01278783822727,1
0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-8.010469128427053,1
0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0.0,-7.993980298229014,1
0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0.0,-7.990779948044166,1
1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,-7.990573503167013,1
1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0.0,-7.975343814299871,1
0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0.0,-7.954446035503652,1
1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.0,-7.950080893040032,1
1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-7.948605836391009,1
1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0.0,-7.945295678220709,1
0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0.0,-7.943597659400572,1
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-7.933597659400572,1
1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.0,-7.93085907157683,1
1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0.0,-7.902703914810762,1
1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.0,-7.8915997525098165,1
0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,-7.880529117785323,1
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0.0,-7.860428719093228,1
1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0.0,-7.85034313630428,1
1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.0,-7.847083835365082,1
1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.0,-7.796609030816394,1
1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0.0,-7.722692132714956,1
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0.0,-7.675409414229929,1
1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0.0,-7.561577549415372,1
0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0.0,-7.546508875303274,1
1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.0,-7.250059873663922,1
