n,sparsity,mean,min,max,lower,upper
398,1.0,15.913566666666668,10.1415,20.472,10.64246744891964,21.184665884413697
399,1.0,20.376166666666666,16.2224,25.3146,15.779559054162275,24.972774279171055
400,1.0,18.401433333333333,12.4761,22.7827,13.077467960292923,23.725398706373745
401,1.0,15.1578,11.2652,17.8402,11.707279129174843,18.608320870825157
402,1.0,14.036233333333334,11.6171,18.0778,10.513538546194752,17.558928120471915
403,1.0,16.769466666666666,12.9334,21.9603,12.10601564372954,21.43291768960379
404,1.0,14.414433333333335,11.913,18.0963,11.158152193239113,17.67071447342756
405,1.0,22.942066666666665,11.2454,43.613,4.9888363419219495,40.895296991411385
406,1.0,20.662133333333333,9.5693,36.6706,6.458517465416694,34.86574920124997
407,1.0,31.638233333333332,12.1598,66.6878,1.221612203376555,62.05485446329011
408,1.0,10.979733333333334,8.349,13.6459,8.33110556723759,13.628361099429078
409,1.0,21.782433333333334,10.7316,30.114,11.80921089305189,31.755655773614777
410,1.0,20.168733333333332,14.9531,22.8209,15.651644644439418,24.685822022227246
411,1.0,19.697566666666667,8.4191,29.4152,9.112851067117791,30.282282266215542
412,1.0,16.3562,9.1174,29.8204,4.68485662744858,28.02754337255142
413,1.0,18.5998,9.2461,23.6279,10.491646429056736,26.70795357094326
414,1.0,29.4686,9.1276,55.8664,5.517765441680325,53.41943455831967
415,1.0,143.7439,20.3391,389.6485,-69.21621124649613,356.7040112464961
416,1.0,32.4204,19.9862,56.0985,11.905929053129348,52.93487094687065
417,1.0,18.17,14.2864,20.7548,14.745790497063593,21.59420950293641
418,1.0,17.024933333333333,11.5641,19.9888,12.289954513598937,21.75991215306773
419,1.0,20.147033333333333,11.8324,29.8727,11.044486034728767,29.2495806319379
420,1.0,15.737466666666668,11.1292,23.4994,8.976204055783008,22.49872927755033
421,1.0,22.586100000000002,10.7521,43.087,4.761319322246905,40.4108806777531
422,1.0,20.97426666666667,10.8988,33.982,9.15660313222242,32.791930201110915
423,1.0,25.3446,15.1536,36.8775,14.420659341519656,36.26854065848035
424,1.0,23.381666666666664,9.7776,37.5325,9.496140610973516,37.26719272235981
425,1.0,15.353166666666667,10.4534,19.378,10.82699250482387,19.879340828509463
426,1.0,20.61406666666667,19.1262,23.0709,18.470626249175822,22.757507084157517
427,1.0,23.719033333333332,12.3975,37.4707,11.007011441701247,36.43105522496542
428,1.0,32.119,10.5565,53.6815,1.6250200613301367,62.612979938669866
429,1.0,48.6807,16.9508,80.4106,3.807845087257931,93.55355491274207
430,1.0,15.91,12.5329,19.2871,11.134059378509821,20.68594062149018
431,1.0,31.433950000000003,16.8103,46.0576,10.752985838602694,52.11491416139731
432,1.0,27.679949999999998,12.9995,42.3604,6.918658508259895,48.4412414917401
433,1.0,47.16715,11.0658,83.2685,-3.8878687899779365,98.22216878997793
434,1.0,16.49665,13.5314,19.4619,12.303153234173177,20.69014676582682
435,1.0,26.99095,18.134,35.8479,14.465331188739615,39.516568811260385
436,1.0,19.57395,19.3805,19.7674,19.300370386358928,19.847529613641072
437,1.0,40.13655,14.3365,65.9366,3.649769380096032,76.62333061990397
438,1.0,16.430149999999998,12.8174,20.0429,11.320949952536598,21.539350047463397
439,1.0,16.35615,12.1613,20.551,10.423736237879224,22.288563762120774
440,1.0,29.0201,20.1238,37.9164,16.43883188506023,41.60136811493977
441,1.0,22.8732,11.0187,34.7277,6.108405324848146,39.63799467515186
442,1.0,18.0167,15.6887,20.3447,14.724410826795436,21.308989173204566
443,1.0,39.802350000000004,12.5186,67.0861,1.2173007176030737,78.38739928239693
444,1.0,164.534,12.5666,316.5014,-50.38035811857708,379.44835811857706
445,1.0,17.21935,11.051,23.3877,8.495985772535917,25.94271422746408
446,1.0,27.486649999999997,21.432,33.5413,18.924081854577736,36.04921814542226
447,1.0,29.172,14.6851,43.6589,8.68442954325721,49.65957045674279
448,1.0,31.74305,13.0966,50.3895,5.372987519888202,58.113112480111795
449,1.0,33.17485,14.0534,52.2963,6.1330360777609805,60.21666392223902
450,1.0,20.322699999999998,13.9695,26.6759,11.33791839553125,29.307481604468745
451,1.0,39.17595,27.8524,50.4995,23.162032015790142,55.189867984209855
452,1.0,18.3265,12.0861,24.5669,9.501241685366935,27.151758314633064
453,1.0,50.900949999999995,12.954,88.8479,-2.764141340693719,104.56604134069372
454,1.0,31.424100000000003,12.5277,50.3205,4.700554839973048,58.147645160026954
455,1.0,51.89005,10.2829,93.4972,-6.951345821691724,110.73144582169172
456,1.0,27.149949999999997,10.4149,43.885,3.4830153230081358,50.81688467699186
457,1.0,20.6081,14.3009,26.9153,11.688372219400417,29.527827780599583
458,1.0,29.36345,20.3077,38.4192,16.55668553253985,42.170214467460156
459,1.0,21.60845,12.4792,30.7377,8.697740835705423,34.51915916429458
460,1.0,19.63005,10.5001,28.76,6.718350886211761,32.54174911378824
461,1.0,23.39305,9.7688,37.0173,4.1254508728383605,42.66064912716163
462,1.0,25.64415,10.4014,40.8869,4.087646222137508,47.20065377786249
463,1.0,24.0343,10.416,37.6526,4.775115443534485,43.293484556465515
464,1.0,43.3007,27.6517,58.9497,21.169671962423436,65.43172803757656
465,1.0,42.396,10.1216,74.6704,-3.2468941974542176,88.03889419745423
466,1.0,20.27505,14.3798,26.1703,11.93790749642001,28.61219250357999
467,1.0,23.019650000000002,11.0664,34.9729,6.115201735563801,39.9240982644362
468,1.0,73.7538,19.3004,128.2072,-3.2549367973270904,150.76253679732707
469,1.0,23.289450000000002,17.5705,29.0084,15.20163334746639,31.377266652533613
470,1.0,33.8105,10.3762,57.2448,0.6693951152801816,66.95160488471981
471,1.0,287.2058,25.4082,549.0034,-83.0319165167266,657.4435165167266
472,1.0,22.9339,14.7582,31.1096,11.37171417810629,34.496085821893715
473,1.0,28.25795,26.4807,30.0352,25.744538946272417,30.771361053727585
474,1.0,27.7648,21.1561,34.3735,18.418686830344928,37.11091316965508
475,1.0,29.87995,11.4029,48.357,3.7494552973542064,56.0104447026458
476,1.0,25.8998,18.1565,33.6431,14.949120122476415,36.85047987752358
477,1.0,23.41785,18.3188,28.5169,16.20670433478147,30.628995665218532
478,1.0,48.2491,13.6793,82.8189,-0.6399800085254199,97.13818000852541
479,1.0,28.07875,26.024,30.1335,25.17289468271388,30.984605317286118
480,1.0,40.4132,20.9343,59.8921,12.865875439890726,67.96052456010928
481,1.0,33.47785,17.95,49.0057,11.518153935504934,55.43754606449506
482,1.0,22.8744,17.2,28.5488,14.849586561670112,30.89921343832989
483,1.0,83.35655,63.5325,103.1806,55.32110962883765,111.39199037116235
484,1.0,38.6983,35.4623,41.9343,34.12190491216067,43.27469508783933
485,1.0,34.04285,20.267,47.8187,14.5608560967826,53.5248439032174
486,1.0,29.8875,14.2725,45.5025,7.804555223544124,51.97044477645588
487,1.0,39.5895,19.0985,60.0805,10.610849893412912,68.5681501065871
488,1.0,30.096649999999997,17.3192,42.8741,12.026606917455894,48.1666930825441
489,1.0,47.622299999999996,27.636,67.6086,19.357403478342604,75.88719652165739
490,1.0,33.95375,31.7679,36.1396,30.86249128468677,37.04500871531323
491,1.0,27.776600000000002,22.2201,33.3331,19.9185223406739,35.63467765932611
492,1.0,36.4847,7.9713,83.7235,2.1388721477945225,70.83052785220548
493,1.0,14.0064,9.1085,21.6957,7.264491039623866,20.748308960376132
494,1.0,15.219999999999999,7.4844,25.971,5.614893401944984,24.825106598055015
495,1.0,11.472500000000002,7.2884,15.4547,7.385607949798529,15.559392050201474
496,1.0,18.6615,7.6931,37.4997,2.273740393513215,35.049259606486785
497,1.0,29.919966666666667,7.3938,68.3528,-3.5279996927898267,63.36793302612316
498,1.0,17.305966666666666,8.0578,29.2376,6.464069829704357,28.147863503628976
499,1.0,42.6639,19.9642,75.7345,13.368025450330038,71.95977454966996
500,1.0,17.18133333333333,11.7006,21.3311,12.230046958729925,22.132619707936737
501,1.0,14.6441,11.0102,21.4502,8.745325582377301,20.5428744176227
502,1.0,14.903599999999999,12.0246,16.5891,12.398206468037404,17.408993531962594
503,1.0,19.452133333333332,12.9996,23.8453,13.743539336267737,25.160727330398927
504,1.0,16.286166666666666,11.8499,20.9525,11.730507582260401,20.841825751072932
505,1.0,15.936599999999999,8.6813,20.3798,9.600618989138303,22.272581010861693
506,1.0,18.577133333333332,10.0341,25.5669,10.695100158870456,26.45916650779621
507,1.0,21.738933333333335,10.2418,29.0584,11.658963939861284,31.818902726805387
508,1.0,38.480133333333335,9.4998,77.6199,3.302049669732021,73.65821699693464
509,1.0,24.127766666666663,11.4125,33.4156,12.732830210357076,35.52270312297625
510,1.0,23.538866666666667,10.6066,39.9517,8.559898686751183,38.51783464658215
511,1.0,18.982733333333332,13.6771,26.6488,12.182366845905367,25.783099820761297
512,1.0,19.47276666666667,12.4057,33.3314,7.470047663735151,31.475485669598186
513,1.0,15.191333333333333,9.8259,19.5301,10.258442928780102,20.124223737886563
514,1.0,43.27193333333333,23.9645,62.2392,24.13231604240159,62.41155062426507
515,1.0,28.09523333333333,12.9537,48.4857,9.75690647799199,46.43356018867467
516,1.0,22.4085,12.6747,33.3722,12.005081471939139,32.81191852806086
517,1.0,17.492333333333335,14.99,20.9465,14.4021127775585,20.58255388910817
518,1.0,27.4201,9.7529,56.6872,1.893145831317831,52.94705416868217
519,1.0,17.1844,10.8811,22.276,11.391119481157503,22.977680518842497
520,1.0,30.870500000000003,20.4589,36.1187,21.85369021604648,39.887309783953526
