0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.0,-470.68000000000006,1
0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-470.14,1
0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0.0,-468.6599999999999,2
1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0.0,-467.6000000000001,1
0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-462.65999999999997,1
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0.0,-462.38000000000005,1
1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0.0,-462.38,1
1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0.0,-458.15000000000003,1
1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.0,-456.12000000000006,1
0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0.0,-454.7400000000001,1
1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0.0,-454.74000000000007,1
0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0.0,-450.71,2
0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-450.50999999999993,1
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,-446.39,1
0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-445.77,1
0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0.0,-444.93999999999994,1
0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0.0,-442.99,1
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0.0,-435.18000000000006,1
1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0.0,-431.19000000000005,1
1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0.0,-429.50000000000006,1
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,-420.87,1
1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0.0,-353.31000000000006,1
