0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,1,0,1,0,1,0.0,-1.1091740573976585,3
1,0,1,1,0,1,1,0,0,1,0.0,-1.1091740573976585,3
1,0,1,1,0,1,0,1,1,0,0.0,-1.1091740573976585,3
0,1,1,1,0,0,1,0,0,1,0.0,-1.1091740573976585,5
1,0,1,1,0,0,0,1,1,0,0.0,-1.1091740573976585,6
0,1,1,1,0,0,0,1,1,0,0.0,-1.1091740573976585,8
0,1,1,1,0,0,0,1,0,1,0.0,-1.1091740573976585,5
1,0,1,1,0,0,0,1,0,1,0.0,-1.1091740573976585,6
1,0,1,1,0,0,1,0,1,0,0.0,-1.1091740573976585,9
0,1,1,1,0,1,0,1,1,0,0.0,-1.1091740573976585,4
1,0,1,1,0,1,0,1,0,1,0.0,-1.1091740573976585,2
1,0,1,1,0,0,1,0,0,1,0.0,-1.1091740573976585,5
0,1,1,1,0,1,1,0,1,0,0.0,-1.1091740573976585,8
0,1,1,1,0,0,1,0,1,0,0.0,-1.1091740573976585,6
1,0,1,1,0,1,1,0,1,0,0.0,-1.1091740573976585,3
1,0,1,0,0,1,0,1,0,0,0.0,-1.01,1
0,1,1,0,0,0,1,0,0,0,0.0,-1.01,1
0,1,1,0,0,1,1,0,0,0,0.0,-1.01,1
0,1,1,0,0,1,0,1,0,0,0.0,-1.01,1
1,0,1,0,0,0,1,0,0,0,0.0,-1.01,2
1,0,0,1,1,0,1,0,0,0,0.0,-1.0041906373139198,1
1,0,0,1,1,0,0,1,0,0,0.0,-1.0041906373139198,2
0,1,1,0,1,1,0,1,1,0,0.0,-1.0038984103944881,1
1,0,1,0,1,0,1,0,0,1,0.0,-1.0038984103944881,1
1,0,1,0,1,0,0,1,1,0,0.0,-1.0038984103944881,1
1,0,1,0,1,1,1,0,0,1,0.0,-1.0038984103944881,1
1,0,1,0,1,1,0,1,1,0,0.0,-1.0038984103944881,1
0,1,1,0,1,0,1,0,1,0,0.0,-1.0038984103944881,1
1,0,1,0,0,0,1,0,1,1,0.0,-1.0017711661684345,2
0,1,1,0,0,0,1,0,1,1,0.0,-1.0017711661684345,1
0,1,0,1,0,1,1,0,1,0,0.0,-1.0,1
1,0,0,1,0,1,0,1,1,0,0.0,-1.0,1
0,1,0,1,0,1,1,0,0,1,0.0,-1.0,1
1,0,0,1,0,1,1,0,1,0,0.0,-1.0,1
0,1,0,1,1,1,1,0,1,1,0.0,-0.9959618034823545,1
1,0,0,0,1,1,0,1,0,0,0.0,-0.97,1
0,1,1,1,0,0,0,1,1,1,0.0,-0.9609452235660931,1
1,0,0,1,1,0,0,0,1,0,0.0,-0.8641906373139198,1
1,1,1,0,0,0,0,1,1,0,0.0,-0.8287227970261009,1
