0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,1,1,1,0,0,1,1,0.0,-0.5951294653468256,1
1,1,0,1,1,0,0,1,0,0.0,-0.5951294653468256,1
1,0,0,1,1,0,0,0,1,0.0,-0.5951294653468256,1
1,1,0,1,0,0,0,0,1,0.0,-0.5928010389576382,1
1,1,1,1,0,0,0,0,1,0.0,-0.5928010389576382,2
1,1,0,1,0,0,0,1,1,0.0,-0.5928010389576382,1
0,1,1,1,1,0,0,0,1,0.0,-0.5928010389576382,3
0,1,1,1,1,0,0,1,1,0.0,-0.5928010389576382,2
0,1,0,1,1,0,0,0,1,0.0,-0.5928010389576382,4
1,1,1,0,1,1,1,0,0,0.0,-0.5907695413527592,1
1,1,0,0,1,1,1,0,0,0.0,-0.5907695413527592,2
0,1,1,1,0,0,0,1,0,0.0,-0.59,2
0,0,1,1,0,0,0,1,1,0.0,-0.59,1
0,0,1,1,1,0,0,1,0,0.0,-0.59,1
0,0,1,1,1,0,0,0,0,0.0,-0.59,2
0,1,0,1,0,0,0,0,0,0.0,-0.59,1
0,0,1,1,0,0,0,0,1,0.0,-0.59,1
0,1,1,1,0,0,0,0,0,0.0,-0.59,2
0,0,0,1,0,0,0,1,1,0.0,-0.59,2
0,1,0,0,1,1,1,1,1,0.0,-0.588441114963572,1
0,0,0,0,0,1,1,1,1,0.0,-0.5856400760059336,1
1,0,1,0,0,1,1,0,0,0.0,-0.5856400760059336,2
0,1,1,0,0,1,1,1,0,0.0,-0.5856400760059336,2
0,1,0,0,0,1,1,1,0,0.0,-0.5856400760059336,1
1,0,0,0,0,1,1,0,0,0.0,-0.5856400760059336,2
0,0,0,0,1,1,1,1,0,0.0,-0.5856400760059336,1
1,0,1,0,0,1,0,1,1,0.0,-0.52,1
0,0,0,1,0,1,0,0,1,0.0,-0.5182369189779317,1
0,1,0,1,0,0,0,0,1,0.0,-0.48280103895763826,1
0,0,1,0,0,1,1,0,0,0.0,-0.4756400760059336,1
0,0,1,0,0,1,1,1,0,0.0,-0.4756400760059336,1
