0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.0,-123.10999999999999,10
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-122.91,4
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,-122.90999999999997,6
1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0.0,-121.58999999999997,5
1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-119.60999999999997,12
0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-119.61000000000001,2
1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.0,-118.04999999999998,3
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-115.71000000000001,3
1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0.0,-115.70999999999992,5
0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-114.92999999999999,7
1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0.0,-109.86999999999999,2
0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0.0,-109.61999999999995,2
1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.0,-107.97,3
0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0.0,-107.97,7
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-105.05999999999997,1
0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0.0,-105.06,6
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0.0,-101.75999999999993,1
0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.0,-101.75999999999999,1
1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.0,-100.20000000000002,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-100.0,1
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0,-100.0,5
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0,-99.34,1
0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0.0,-97.85999999999996,1
1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.0,-97.85999999999999,1
0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0.0,-97.27000000000001,1
1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0.0,-97.27000000000001,2
0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0.0,-96.5,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-96.1,2
1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-94.31999999999998,1
1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0.0,-92.79999999999998,1
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-92.02000000000002,1
1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.0,-91.76999999999998,1
0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0.0,-88.11999999999999,1
0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0.0,-86.13999999999999,1
1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0.0,-85.05999999999997,1
1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0.0,-82.15000000000003,1
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,-79.41999999999999,1
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.0,-76.46999999999998,1
1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0.0,-76.26999999999998,1
1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0,-71.40999999999997,1
0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0.0,-71.41000000000001,1
0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0.0,-63.30999999999994,1
0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,-29.79000000000002,1
0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0,-23.86999999999999,1
